t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
18.783,1752,7,0.2681,0.0714,0.2135,-0.0004,0.0023,0.1261,0.0074,0.0010,0.0051,0.0067,-0.0582,0.0387,0.140,0.000,-0.0003,0.0029,0.5720,-0.0763,0.0130,1,1.792,2.392,1.435,STANCE,0.5162,0.2794,0.1330,0,0.000,0.130,0.008,LIFT,0.2082,-0.2744,0.0145,1,2.244,1.429,0.737,STANCE,0.1260,0.3909,0.0139,1,0.368,0.656,0.191,STANCE,-0.0972,-0.1613,0.0156,0,0.001,0.040,0.006,STANCE,-0.1435,0.2060,0.0154,0,0.000,0.039,0.007,STANCE
18.803,1756,7,0.2683,0.0715,0.2136,-0.0004,0.0013,0.1269,0.0087,0.0027,0.0066,0.0058,-0.0537,0.0505,0.140,0.000,-0.0004,0.0023,0.5643,-0.0772,0.0134,1,1.680,2.446,1.459,STANCE,0.5202,0.2823,0.1429,0,0.003,0.128,0.006,LIFT,0.2090,-0.2743,0.0145,1,2.212,1.373,0.701,STANCE,0.1260,0.3910,0.0139,1,0.412,0.795,0.061,STANCE,-0.0967,-0.1616,0.0154,0,0.003,0.041,0.008,STANCE,-0.1433,0.2057,0.0151,0,0.001,0.040,0.009,STANCE
18.867,1760,7,0.2684,0.0716,0.2137,-0.0003,0.0008,0.1278,0.0146,0.0145,0.0070,0.0074,-0.0250,0.0664,0.140,0.000,-0.0004,0.0015,0.5562,-0.0780,0.0137,1,1.699,2.778,1.646,STANCE,0.5236,0.2852,0.1530,0,0.002,0.127,0.004,LIFT,0.2097,-0.2743,0.0145,1,1.780,1.227,0.655,STANCE,0.1260,0.3910,0.0139,1,0.902,0.300,0.313,STANCE,-0.0961,-0.1617,0.0151,0,0.005,0.039,0.009,STANCE,-0.1432,0.2055,0.0150,1,0.948,0.722,0.373,STANCE
18.887,1764,7,0.2688,0.0719,0.2139,-0.0004,0.0004,0.1293,0.0288,0.0186,0.0086,-0.0017,-0.0138,0.0999,0.140,0.000,-0.0003,0.0009,0.5481,-0.0786,0.0139,1,1.654,2.940,1.725,STANCE,0.5266,0.2879,0.1633,0,0.022,0.126,0.002,LIFT,0.2110,-0.2740,0.0145,1,1.338,0.887,0.468,STANCE,0.1260,0.3910,0.0139,1,0.888,0.392,0.214,STANCE,-0.0952,-0.1620,0.0149,1,0.733,0.521,0.268,STANCE,-0.1431,0.2053,0.0150,1,0.661,0.539,0.289,STANCE
18.954,1768,7,0.2694,0.0723,0.2140,-0.0004,0.0002,0.1314,0.0443,0.0244,0.0067,-0.0014,-0.0015,0.1449,0.140,0.000,-0.0003,0.0005,0.5399,-0.0789,0.0142,1,1.568,2.940,1.702,STANCE,0.5305,0.2909,0.1739,0,0.025,0.123,0.016,REACH,0.2127,-0.2736,0.0146,1,1.215,0.776,0.406,STANCE,0.1260,0.3910,0.0139,1,0.861,0.481,0.156,STANCE,-0.0938,-0.1626,0.0147,1,0.892,0.653,0.336,STANCE,-0.1428,0.2049,0.0150,1,0.486,0.415,0.224,STANCE
18.974,1772,7,0.2703,0.0727,0.2141,-0.0004,0.0001,0.1342,0.0532,0.0257,0.0063,-0.0018,-0.0079,0.1763,0.140,0.000,-0.0004,0.0003,0.5325,-0.0794,0.0143,1,1.473,2.940,1.667,STANCE,0.5415,0.2949,0.1850,0,0.035,0.057,0.096,REACH,0.2150,-0.2732,0.0146,1,1.239,0.762,0.391,STANCE,0.1260,0.3910,0.0139,1,0.909,0.629,0.019,STANCE,-0.0919,-0.1633,0.0145,1,0.850,0.600,0.309,STANCE,-0.1423,0.2042,0.0150,1,0.490,0.405,0.232,STANCE
19.037,1776,7,0.2712,0.0732,0.2142,-0.0004,0.0000,0.1374,0.0556,0.0315,0.0005,0.0120,0.0532,0.1652,0.140,0.000,-0.0004,0.0001,0.5250,-0.0798,0.0143,1,1.456,2.940,1.623,STANCE,0.5536,0.2968,0.1907,0,0.017,0.016,0.097,REACH,0.2173,-0.2728,0.0146,1,1.518,0.847,0.408,STANCE,0.1260,0.3910,0.0140,1,1.508,0.056,0.221,STANCE,-0.0901,-0.1641,0.0143,0,0.065,0.057,0.014,STANCE,-0.1418,0.2035,0.0150,1,1.822,1.589,0.871,STANCE
19.058,1780,7,0.2722,0.0737,0.2142,-0.0004,0.0003,0.1404,0.0660,0.0278,0.0036,-0.0102,-0.0214,0.2235,0.140,0.000,-0.0004,0.0001,0.5174,-0.0804,0.0142,1,1.340,2.940,1.601,STANCE,0.5655,0.2969,0.1903,0,0.003,0.037,0.110,REACH,0.2194,-0.2724,0.0146,1,1.247,0.673,0.335,STANCE,0.1260,0.3910,0.0140,1,0.833,1.014,0.053,STANCE,-0.0881,-0.1646,0.0142,1,0.678,0.411,0.203,STANCE,-0.1412,0.2026,0.0150,0,0.176,0.086,0.067,STANCE
19.122,1784,7,0.2734,0.0742,0.2143,-0.0004,0.0001,0.1443,0.0738,0.0332,-0.0024,0.0164,0.0452,0.1670,0.140,0.000,-0.0004,0.0001,0.5097,-0.0806,0.0142,1,1.438,2.940,1.557,STANCE,0.5766,0.2968,0.1853,0,0.033,0.014,0.108,PROBE,0.2221,-0.2721,0.0146,1,1.472,0.806,0.363,STANCE,0.1260,0.3910,0.0140,1,1.118,0.341,0.104,STANCE,-0.0861,-0.1655,0.0142,0,0.138,0.069,0.020,STANCE,-0.1405,0.2016,0.0150,1,1.747,1.795,0.990,STANCE
19.142,1788,7,0.2746,0.0746,0.2143,-0.0005,0.0002,0.1479,0.0654,0.0184,-0.0028,-0.0053,0.0064,0.1995,0.140,0.000,-0.0004,0.0001,0.5043,-0.0803,0.0142,1,0.958,2.940,1.559,STANCE,0.5858,0.2978,0.1774,0,0.031,0.014,0.112,PROBE,0.2245,-0.2718,0.0146,1,1.409,0.686,0.316,STANCE,0.1261,0.3911,0.0140,1,0.817,1.742,0.642,STANCE,-0.0841,-0.1663,0.0142,0,0.261,0.141,0.074,STANCE,-0.1398,0.2007,0.0150,0,0.143,0.069,0.051,STANCE
19.205,1792,7,0.2755,0.0749,0.2141,-0.0004,0.0011,0.1501,0.0472,0.0187,-0.0086,-0.0047,0.0747,0.1087,0.140,0.000,-0.0004,0.0003,0.5011,-0.0801,0.0142,1,1.282,2.940,1.502,STANCE,0.5934,0.2994,0.1674,0,0.002,0.068,0.100,PROBE,0.2261,-0.2717,0.0146,1,1.747,0.884,0.395,STANCE,0.1260,0.3911,0.0140,1,1.053,1.125,0.291,STANCE,-0.0829,-0.1668,0.0145,0,0.000,0.035,0.009,STANCE,-0.1389,0.1994,0.0148,1,0.752,0.727,0.411,STANCE
19.225,1796,7,0.2761,0.0750,0.2141,-0.0005,0.0015,0.1520,0.0327,0.0071,-0.0037,-0.0062,0.0046,0.0947,0.140,0.000,-0.0004,0.0008,0.4990,-0.0799,0.0142,1,1.129,2.940,1.499,STANCE,0.5998,0.3010,0.1570,0,0.001,0.068,0.101,PROBE,0.2273,-0.2716,0.0146,1,1.849,0.915,0.404,STANCE,0.1260,0.3911,0.0140,1,0.842,1.731,0.637,STANCE,-0.0820,-0.1672,0.0147,0,0.011,0.041,0.008,STANCE,-0.1385,0.1989,0.0148,0,0.315,0.241,0.134,STANCE
19.284,1800,7,0.2766,0.0751,0.2140,-0.0006,0.0016,0.1533,0.0273,0.0024,-0.0044,-0.0018,0.0048,0.0713,0.140,0.000,-0.0004,0.0011,0.4976,-0.0798,0.0142,1,1.081,2.940,1.492,STANCE,0.6053,0.3027,0.1464,0,0.016,0.070,0.099,PROBE,0.2281,-0.2716,0.0146,1,1.787,0.817,0.350,STANCE,0.1260,0.3911,0.0140,1,0.679,2.014,0.884,STANCE,-0.0813,-0.1676,0.0148,0,0.027,0.009,0.008,STANCE,-0.1383,0.1987,0.0150,0,0.078,0.008,0.022,STANCE
19.304,1804,7,0.2770,0.0751,0.2139,-0.0005,0.0017,0.1543,0.0199,0.0021,-0.0045,0.0032,0.0108,0.0518,0.140,0.000,-0.0005,0.0013,0.4969,-0.0797,0.0142,1,1.242,2.940,1.466,STANCE,0.6098,0.3043,0.1355,0,0.001,0.067,0.101,PROBE,0.2287,-0.2717,0.0146,1,2.093,0.940,0.385,STANCE,0.1260,0.3911,0.0140,1,0.694,2.067,0.986,STANCE,-0.0808,-0.1678,0.0149,0,0.034,0.009,0.009,STANCE,-0.1380,0.1982,0.0150,0,0.004,0.040,0.005,STANCE
19.364,1808,7,0.2773,0.0752,0.2138,-0.0004,0.0018,0.1550,0.0115,0.0028,-0.0039,0.0036,0.0084,0.0315,0.140,0.000,-0.0005,0.0015,0.4965,-0.0797,0.0142,1,1.226,2.940,1.463,STANCE,0.6134,0.3057,0.1243,0,0.001,0.066,0.101,PROBE,0.2289,-0.2718,0.0146,1,2.023,0.964,0.427,STANCE,0.1259,0.3911,0.0140,1,0.674,2.094,1.003,STANCE,-0.0805,-0.1680,0.0150,0,0.066,0.015,0.021,STANCE,-0.1378,0.1979,0.0150,0,0.002,0.039,0.005,STANCE
19.384,1812,7,0.2774,0.0752,0.2138,-0.0003,0.0020,0.1552,0.0043,0.0036,-0.0030,0.0053,0.0104,0.0071,0.140,0.000,-0.0004,0.0016,0.4962,-0.0797,0.0142,1,1.172,2.940,1.455,STANCE,0.6162,0.3069,0.1129,0,0.000,0.066,0.101,PROBE,0.2290,-0.2719,0.0146,1,1.976,0.998,0.474,STANCE,0.1258,0.3912,0.0140,1,0.624,2.145,1.028,STANCE,-0.0804,-0.1680,0.0151,0,0.002,0.039,0.007,STANCE,-0.1377,0.1978,0.0150,0,0.000,0.039,0.006,STANCE
19.449,1816,7,0.2774,0.0753,0.2137,-0.0002,0.0021,0.1552,0.0009,0.0021,-0.0023,0.0017,0.0089,0.0011,0.140,0.000,-0.0003,0.0018,0.4961,-0.0798,0.0142,1,1.140,2.940,1.443,STANCE,0.6182,0.3078,0.1013,0,0.000,0.065,0.101,PROBE,0.2290,-0.2720,0.0145,1,1.888,1.010,0.487,STANCE,0.1258,0.3913,0.0140,1,0.578,2.203,1.079,STANCE,-0.0804,-0.1680,0.0152,0,0.000,0.038,0.007,STANCE,-0.1377,0.1977,0.0151,0,0.001,0.038,0.005,STANCE
19.469,1820,7,0.2774,0.0753,0.2137,-0.0002,0.0023,0.1552,-0.0009,0.0006,-0.0018,-0.0006,0.0050,0.0003,0.140,0.000,-0.0003,0.0019,0.4960,-0.0799,0.0142,1,1.077,2.940,1.437,STANCE,0.6195,0.3084,0.0896,0,0.000,0.065,0.101,PROBE,0.2290,-0.2720,0.0145,1,1.770,0.998,0.476,STANCE,0.1257,0.3913,0.0140,1,0.527,2.296,1.155,STANCE,-0.0805,-0.1680,0.0152,0,0.000,0.037,0.007,STANCE,-0.1378,0.1977,0.0152,0,0.001,0.038,0.006,STANCE
19.539,1824,7,0.2774,0.0753,0.2137,-0.0002,0.0023,0.1552,-0.0021,-0.0002,-0.0014,-0.0016,0.0022,0.0004,0.140,0.000,-0.0002,0.0020,0.4959,-0.0800,0.0142,1,1.009,2.940,1.435,STANCE,0.6200,0.3086,0.0779,0,0.000,0.065,0.102,PROBE,0.2290,-0.2720,0.0145,1,1.655,0.985,0.464,STANCE,0.1256,0.3914,0.0140,1,0.484,2.396,1.234,STANCE,-0.0806,-0.1680,0.0153,0,0.000,0.037,0.007,STANCE,-0.1378,0.1976,0.0152,0,0.000,0.038,0.006,STANCE
19.558,1828,7,0.2773,0.0753,0.2137,-0.0003,0.0023,0.1552,-0.0028,-0.0005,-0.0013,-0.0019,0.0016,0.0011,0.140,0.000,-0.0002,0.0021,0.4958,-0.0801,0.0141,1,0.939,2.940,1.436,STANCE,0.6198,0.3085,0.0662,0,0.000,0.065,0.102,PROBE,0.2290,-0.2721,0.0145,1,1.545,0.974,0.454,STANCE,0.1255,0.3914,0.0140,1,0.446,2.494,1.310,STANCE,-0.0807,-0.1680,0.0154,0,0.000,0.037,0.007,STANCE,-0.1379,0.1976,0.0152,0,0.000,0.038,0.006,STANCE
19.621,1832,7,0.2773,0.0753,0.2136,-0.0003,0.0024,0.1553,-0.0031,-0.0006,-0.0012,-0.0018,0.0022,0.0019,0.140,0.000,-0.0002,0.0021,0.4958,-0.0802,0.0141,1,0.863,2.940,1.436,STANCE,0.6189,0.3080,0.0545,0,0.000,0.065,0.102,PROBE,0.2290,-0.2721,0.0145,1,1.429,0.960,0.442,STANCE,0.1253,0.3915,0.0141,1,0.410,2.595,1.388,STANCE,-0.0807,-0.1681,0.0154,0,0.000,0.037,0.007,STANCE,-0.1380,0.1975,0.0153,0,0.000,0.038,0.007,STANCE
19.641,1836,7,0.2772,0.0753,0.2136,-0.0003,0.0024,0.1553,-0.0033,-0.0005,-0.0011,-0.0017,0.0031,0.0029,0.140,0.000,-0.0002,0.0021,0.4957,-0.0803,0.0141,1,0.781,2.940,1.434,STANCE,0.6173,0.3071,0.0429,0,0.000,0.065,0.102,PROBE,0.2290,-0.2721,0.0145,1,1.306,0.941,0.427,STANCE,0.1252,0.3915,0.0141,1,0.374,2.700,1.470,STANCE,-0.0808,-0.1681,0.0154,0,0.000,0.037,0.007,STANCE,-0.1381,0.1975,0.0153,0,0.000,0.037,0.007,STANCE
19.710,1840,7,0.2772,0.0753,0.2136,-0.0003,0.0025,0.1554,-0.0032,-0.0002,-0.0012,-0.0016,0.0042,0.0040,0.140,0.000,-0.0003,0.0022,0.4957,-0.0803,0.0141,1,0.700,2.940,1.430,STANCE,0.6151,0.3059,0.0315,0,0.000,0.066,0.102,PROBE,0.2290,-0.2721,0.0145,1,1.188,0.925,0.413,STANCE,0.1251,0.3916,0.0141,1,0.340,2.806,1.554,STANCE,-0.0809,-0.1681,0.0155,0,0.000,0.037,0.007,STANCE,-0.1381,0.1974,0.0153,0,0.000,0.038,0.007,STANCE
19.731,1844,7,0.2771,0.0753,0.2136,-0.0004,0.0023,0.1554,-0.0041,-0.0011,-0.0007,0.0010,0.0011,0.0047,0.140,0.000,-0.0003,0.0022,0.4955,-0.0803,0.0141,1,0.676,2.940,1.445,STANCE,0.6119,0.3048,0.0203,0,0.005,0.068,0.102,STANCE,0.2289,-0.2721,0.0145,1,1.185,0.945,0.395,STANCE,0.1249,0.3916,0.0141,1,0.210,2.910,1.647,STANCE,-0.0781,-0.1797,0.0218,0,0.027,0.131,0.097,LIFT,-0.1382,0.1974,0.0152,0,0.001,0.039,0.007,STANCE
19.798,1848,7,0.2766,0.0749,0.2140,-0.0003,0.0003,0.1545,-0.0820,-0.0903,0.0792,0.0969,-0.2089,-0.1764,0.140,0.000,-0.0003,0.0020,0.4953,-0.0805,0.0146,0,0.109,0.031,0.008,STANCE,0.6108,0.3054,0.0146,1,0.463,2.360,2.940,STANCE,0.2288,-0.2722,0.0146,0,0.097,0.034,0.010,STANCE,0.1253,0.3914,0.0142,0,0.070,0.094,0.008,STANCE,-0.0751,-0.1936,0.0320,0,0.063,0.192,0.078,LIFT,-0.1382,0.1974,0.0149,1,0.367,0.393,0.387,STANCE
19.818,1852,7,0.2762,0.0741,0.2146,0.0007,-0.0018,0.1534,-0.0014,-0.0123,0.0020,-0.0067,0.0140,-0.0202,0.140,0.000,-0.0000,0.0004,0.4942,-0.0807,0.0153,0,0.027,0.004,0.003,STANCE,0.6117,0.3073,0.0157,0,0.007,0.020,0.028,STANCE,0.2284,-0.2724,0.0146,1,0.516,0.187,0.300,STANCE,0.1258,0.3907,0.0150,0,0.029,0.004,0.020,STANCE,-0.0740,-0.2037,0.0424,0,0.017,0.147,0.093,LIFT,-0.1382,0.1974,0.0148,1,0.701,0.473,0.149,STANCE
19.878,1856,7,0.2763,0.0741,0.2145,0.0004,-0.0006,0.1534,0.0043,-0.0029,-0.0018,-0.0310,0.0310,-0.0087,0.140,0.000,0.0003,-0.0004,0.4939,-0.0805,0.0149,1,0.197,2.815,1.241,STANCE,0.6091,0.3089,0.0150,0,0.008,0.052,0.027,STANCE,0.2284,-0.2725,0.0145,1,1.006,0.420,0.113,STANCE,0.1258,0.3906,0.0149,1,0.869,1.957,1.090,STANCE,-0.0734,-0.2107,0.0539,0,0.014,0.135,0.095,LIFT,-0.1382,0.1974,0.0149,1,0.238,0.551,0.239,STANCE
19.898,1860,7,0.2764,0.0741,0.2144,0.0000,-0.0002,0.1534,0.0074,0.0015,-0.0029,-0.0210,0.0114,0.0141,0.140,0.000,0.0003,-0.0005,0.4940,-0.0807,0.0146,1,0.519,2.636,1.295,STANCE,0.6052,0.3097,0.0150,0,0.030,0.067,0.033,STANCE,0.2284,-0.2725,0.0145,1,0.036,0.619,0.098,STANCE,0.1258,0.3907,0.0148,1,0.596,1.937,1.120,STANCE,-0.0732,-0.2157,0.0655,0,0.012,0.115,0.100,LIFT,-0.1381,0.1974,0.0149,1,1.142,0.851,0.416,STANCE
19.969,1864,7,0.2765,0.0741,0.2144,-0.0001,0.0003,0.1534,0.0074,0.0030,-0.0032,-0.0168,-0.0014,0.0195,0.140,0.000,0.0001,-0.0002,0.4940,-0.0808,0.0145,1,0.435,2.845,1.419,STANCE,0.5999,0.3102,0.0149,1,0.018,0.054,0.114,STANCE,0.2284,-0.2725,0.0145,1,0.301,0.679,0.106,STANCE,0.1256,0.3908,0.0147,1,0.528,2.145,1.216,STANCE,-0.0731,-0.2191,0.0771,0,0.024,0.108,0.102,LIFT,-0.1381,0.1974,0.0149,1,1.329,0.963,0.475,STANCE
19.989,1868,7,0.2765,0.0741,0.2143,-0.0002,0.0007,0.1535,0.0007,0.0013,-0.0051,-0.0067,0.0327,-0.0049,0.140,0.000,-0.0000,0.0001,0.4940,-0.0808,0.0144,1,0.067,2.940,1.411,STANCE,0.5944,0.3109,0.0151,0,0.158,0.309,0.293,STANCE,0.2284,-0.2725,0.0145,1,0.933,0.496,0.143,STANCE,0.1255,0.3910,0.0147,1,1.120,2.616,1.558,STANCE,-0.0730,-0.2213,0.0888,0,0.030,0.163,0.089,LIFT,-0.1381,0.1974,0.0149,1,0.156,0.433,0.236,STANCE
20.059,1872,7,0.2765,0.0742,0.2142,-0.0002,0.0010,0.1536,-0.0002,0.0027,-0.0048,-0.0031,0.0254,-0.0038,0.140,0.000,-0.0001,0.0005,0.4940,-0.0809,0.0143,1,0.125,2.940,1.409,STANCE,0.5880,0.3115,0.0151,0,0.201,0.405,0.349,STANCE,0.2283,-0.2725,0.0145,1,0.867,0.512,0.166,STANCE,0.1254,0.3911,0.0147,1,1.150,2.804,1.699,STANCE,-0.0726,-0.2225,0.1004,0,0.036,0.165,0.088,LIFT,-0.1382,0.1974,0.0149,1,0.152,0.364,0.202,STANCE
20.079,1876,7,0.2766,0.0742,0.2142,-0.0003,0.0012,0.1537,-0.0019,0.0034,-0.0050,-0.0020,0.0238,-0.0045,0.140,0.000,-0.0002,0.0007,0.4941,-0.0809,0.0143,1,0.083,2.940,1.395,STANCE,0.5814,0.3123,0.0150,0,0.015,0.041,0.020,STANCE,0.2283,-0.2725,0.0146,1,0.553,0.533,0.131,STANCE,0.1252,0.3913,0.0146,1,0.829,2.887,1.722,STANCE,-0.0718,-0.2229,0.1121,0,0.005,0.135,0.096,LIFT,-0.1382,0.1974,0.0149,1,0.351,0.228,0.109,STANCE
20.147,1880,7,0.2766,0.0743,0.2141,-0.0004,0.0012,0.1539,0.0006,0.0008,-0.0038,-0.0023,0.0181,-0.0253,0.140,0.000,-0.0003,0.0009,0.4941,-0.0809,0.0142,1,0.449,2.940,1.411,STANCE,0.5760,0.3137,0.0152,0,0.310,0.698,0.518,STANCE,0.2283,-0.2724,0.0146,1,0.725,0.409,0.175,STANCE,0.1252,0.3913,0.0146,1,1.249,2.940,1.833,STANCE,-0.0705,-0.2227,0.1237,0,0.089,0.169,0.085,LIFT,-0.1382,0.1974,0.0149,0,0.148,0.359,0.209,STANCE
20.167,1884,7,0.2767,0.0744,0.2141,-0.0006,0.0011,0.1542,0.0082,0.0038,0.0008,-0.0115,-0.0260,0.0495,0.140,0.000,-0.0004,0.0010,0.4941,-0.0810,0.0142,1,0.410,2.940,1.507,STANCE,0.5693,0.3148,0.0148,1,0.060,0.011,0.054,STANCE,0.2283,-0.2724,0.0146,1,0.748,1.056,0.304,STANCE,0.1252,0.3912,0.0145,1,0.368,2.774,1.602,STANCE,-0.0688,-0.2218,0.1352,0,0.090,0.113,0.105,LIFT,-0.1382,0.1973,0.0149,1,1.318,0.834,0.442,STANCE
20.231,1888,7,0.2768,0.0743,0.2141,-0.0006,0.0011,0.1543,0.0098,-0.0008,0.0024,-0.0157,-0.0318,0.0344,0.140,0.000,-0.0005,0.0010,0.4941,-0.0810,0.0141,1,0.535,2.495,1.269,STANCE,0.5639,0.3167,0.0147,1,0.059,0.057,0.080,STANCE,0.2283,-0.2724,0.0146,1,0.294,1.125,0.296,STANCE,0.1255,0.3909,0.0145,1,0.026,2.484,1.367,STANCE,-0.0664,-0.2204,0.1466,0,0.062,0.120,0.103,LIFT,-0.1382,0.1973,0.0150,1,0.705,0.578,0.310,STANCE
20.252,1892,7,0.2769,0.0743,0.2141,-0.0007,0.0008,0.1547,0.0090,0.0022,0.0034,0.0086,-0.0417,0.0500,0.140,0.000,-0.0005,0.0010,0.4942,-0.0811,0.0140,1,0.020,0.884,0.476,STANCE,0.5598,0.3195,0.0149,1,0.918,1.798,1.157,STANCE,0.2283,-0.2724,0.0145,1,0.027,1.529,0.515,STANCE,0.1256,0.3908,0.0144,1,0.839,2.436,1.511,STANCE,-0.0635,-0.2186,0.1577,0,0.015,0.133,0.098,LIFT,-0.1381,0.1972,0.0150,0,0.013,0.010,0.018,STANCE
20.324,1896,7,0.2770,0.0742,0.2142,-0.0006,0.0003,0.1547,0.0087,-0.0028,0.0055,0.0240,-0.0699,0.0080,0.140,0.000,-0.0006,0.0007,0.4940,-0.0810,0.0140,0,0.073,0.037,0.005,STANCE,0.5551,0.3224,0.0147,1,1.638,2.873,1.788,STANCE,0.2284,-0.2724,0.0145,1,0.976,1.372,0.215,STANCE,0.1261,0.3904,0.0144,1,0.708,1.136,0.720,STANCE,-0.0600,-0.2161,0.1685,0,0.006,0.097,0.111,REACH,-0.1380,0.1971,0.0150,1,0.261,1.780,0.954,STANCE
20.344,1900,7,0.2771,0.0741,0.2143,-0.0003,-0.0004,0.1549,0.0074,-0.0045,0.0078,0.0343,-0.0410,0.0414,0.140,0.000,-0.0005,0.0003,0.4939,-0.0810,0.0142,0,0.006,0.002,0.013,STANCE,0.5519,0.3264,0.0149,1,1.491,2.642,1.587,STANCE,0.2284,-0.2724,0.0145,1,0.596,1.185,0.262,STANCE,0.1268,0.3900,0.0144,1,0.336,0.381,0.228,STANCE,-0.0536,-0.2162,0.1789,0,0.036,0.147,0.096,REACH,-0.1379,0.1971,0.0150,1,0.301,2.369,1.285,STANCE
20.403,1904,7,0.2772,0.0739,0.2143,-0.0001,-0.0008,0.1541,0.0087,-0.0092,0.0055,0.0427,-0.0589,0.0235,0.140,0.000,-0.0003,-0.0001,0.4938,-0.0810,0.0143,0,0.001,0.025,0.002,STANCE,0.5455,0.3295,0.0145,1,2.258,2.928,1.804,STANCE,0.2285,-0.2724,0.0144,1,0.836,0.511,0.224,STANCE,0.1274,0.3897,0.0144,1,0.708,0.635,0.341,STANCE,-0.0422,-0.2210,0.1892,0,0.068,0.111,0.098,REACH,-0.1377,0.1972,0.0150,1,0.806,2.617,1.413,STANCE
20.424,1908,7,0.2774,0.0737,0.2144,0.0001,-0.0010,0.1529,0.0102,-0.0271,0.0041,0.0079,0.0966,-0.2975,0.140,0.000,-0.0002,-0.0006,0.4938,-0.0812,0.0144,0,0.041,0.042,0.022,STANCE,0.5413,0.3340,0.0147,1,2.315,2.940,1.867,STANCE,0.2284,-0.2724,0.0144,1,1.208,0.244,0.647,STANCE,0.1282,0.3893,0.0143,1,0.428,0.272,0.123,STANCE,-0.0256,-0.2297,0.1990,0,0.084,0.141,0.104,REACH,-0.1374,0.1974,0.0149,1,2.940,1.599,0.782,STANCE
20.483,1912,7,0.2776,0.0734,0.2147,0.0007,-0.0017,0.1520,0.0239,-0.0140,0.0207,0.0731,-0.0951,0.0355,0.140,0.000,0.0001,-0.0009,0.4937,-0.0816,0.0146,0,0.036,0.025,0.013,STANCE,0.5314,0.3354,0.0143,1,1.892,2.912,1.848,STANCE,0.2284,-0.2724,0.0144,1,0.257,0.536,0.324,STANCE,0.1287,0.3895,0.0148,0,0.009,0.056,0.019,STANCE,-0.0066,-0.2383,0.2085,0,0.100,0.134,0.102,PROBE,-0.1369,0.1977,0.0150,1,1.419,2.902,1.566,STANCE
20.504,1916,7,0.2784,0.0731,0.2150,0.0008,-0.0028,0.1490,0.0584,-0.0178,0.0173,0.0006,-0.0704,-0.1278,0.140,0.000,0.0005,-0.0014,0.4943,-0.0823,0.0152,0,0.006,0.023,0.003,STANCE,0.5212,0.3359,0.0143,1,1.880,2.940,1.585,STANCE,0.2284,-0.2724,0.0143,1,0.436,0.416,0.183,STANCE,0.1303,0.3899,0.0151,0,0.006,0.093,0.009,STANCE,0.0129,-0.2444,0.2129,0,0.036,0.068,0.100,PROBE,-0.1356,0.1983,0.0147,1,2.001,2.764,1.511,STANCE
20.567,1920,7,0.2798,0.0726,0.2151,0.0006,-0.0032,0.1453,0.0957,-0.0274,0.0078,-0.0018,-0.0620,-0.2170,0.140,0.000,0.0006,-0.0021,0.4952,-0.0832,0.0155,0,0.401,0.008,0.002,STANCE,0.5142,0.3379,0.0144,1,1.289,2.940,1.457,STANCE,0.2290,-0.2726,0.0143,1,1.536,0.294,0.449,STANCE,0.1328,0.3901,0.0153,0,0.070,0.141,0.024,STANCE,0.0297,-0.2457,0.1991,0,0.082,0.023,0.117,PROBE,-0.1337,0.1994,0.0146,1,2.602,1.666,0.879,STANCE
20.587,1924,7,0.2815,0.0722,0.2153,0.0007,-0.0034,0.1398,0.1102,-0.0225,0.0112,0.0351,-0.0284,-0.1551,0.140,0.000,0.0006,-0.0025,0.4962,-0.0845,0.0157,0,0.125,0.019,0.001,STANCE,0.5101,0.3411,0.0145,1,1.448,2.940,1.478,STANCE,0.2291,-0.2726,0.0143,1,0.040,0.366,0.256,STANCE,0.1364,0.3906,0.0155,0,0.309,0.119,0.022,STANCE,0.0431,-0.2415,0.1798,0,0.328,0.064,0.107,PROBE,-0.1308,0.2017,0.0143,1,2.788,2.768,1.405,STANCE
