# SLARC V8.10-freeze-poseodom | rise=0.150 run=0.280 | balance=AN foothold=AN freeze=AN | G_Z=-0.120 G_STEP=0.060
t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,est_roll,est_pitch,est_yaw,est_height,frozen,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_right_th_c,front_right_th_f,front_right_th_t,front_right_rfx,front_right_rfy,front_right_rfz,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,front_left_th_c,front_left_th_f,front_left_th_t,front_left_rfx,front_left_rfy,front_left_rfz,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_right_th_c,mid_right_th_f,mid_right_th_t,mid_right_rfx,mid_right_rfy,mid_right_rfz,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,mid_left_th_c,mid_left_th_f,mid_left_th_t,mid_left_rfx,mid_left_rfy,mid_left_rfz,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_right_th_c,rear_right_th_f,rear_right_th_t,rear_right_rfx,rear_right_rfy,rear_right_rfz,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state,rear_left_th_c,rear_left_th_f,rear_left_th_t,rear_left_rfx,rear_left_rfy,rear_left_rfz
0.000,4,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0002,0.0000,0.0002,-0.0003,-0.0004,-0.0001,-0.0027,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0002,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.470,0.423,0.094,STANCE,0.0086,-0.1719,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.466,0.974,0.813,STANCE,0.0087,-0.1722,1.7654,0.2974,0.1912,-0.1200,0.0023,-0.3408,0.0144,1,2.13,0.437,0.839,0.609,STANCE,0.0084,-0.1717,1.7651,0.0019,-0.3440,-0.1201,-0.0017,0.3473,0.0145,1,2.05,0.434,0.675,0.423,STANCE,0.0083,-0.1722,1.7653,-0.0019,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.27,0.491,1.084,0.875,STANCE,0.0085,-0.1718,1.7655,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0145,1,2.01,0.510,1.006,0.836,STANCE,0.0084,-0.1721,1.7640,-0.2995,0.1880,-0.1200
0.022,8,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0002,0.0000,0.0002,-0.0002,-0.0003,-0.0001,-0.0020,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0002,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.463,0.425,0.097,STANCE,0.0087,-0.1719,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.464,0.975,0.814,STANCE,0.0087,-0.1722,1.7654,0.2974,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.13,0.437,0.839,0.610,STANCE,0.0085,-0.1718,1.7651,0.0019,-0.3440,-0.1201,-0.0017,0.3473,0.0145,1,2.05,0.443,0.675,0.422,STANCE,0.0083,-0.1722,1.7653,-0.0019,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.26,0.524,1.080,0.870,STANCE,0.0086,-0.1718,1.7655,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0145,1,2.01,0.510,1.005,0.835,STANCE,0.0085,-0.1721,1.7640,-0.2995,0.1879,-0.1200
0.056,12,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0001,-0.0000,0.0001,-0.0002,-0.0003,-0.0000,-0.0015,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0001,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.478,0.428,0.100,STANCE,0.0087,-0.1719,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.462,0.975,0.814,STANCE,0.0088,-0.1722,1.7654,0.2974,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.13,0.440,0.842,0.614,STANCE,0.0085,-0.1718,1.7651,0.0020,-0.3440,-0.1201,-0.0017,0.3473,0.0145,1,2.06,0.453,0.672,0.417,STANCE,0.0084,-0.1722,1.7653,-0.0019,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.26,0.573,1.078,0.869,STANCE,0.0087,-0.1718,1.7655,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0145,1,2.01,0.510,1.005,0.835,STANCE,0.0085,-0.1721,1.7640,-0.2995,0.1879,-0.1200
0.078,16,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0001,-0.0000,0.0001,-0.0002,-0.0004,-0.0001,-0.0011,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0001,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.482,0.429,0.101,STANCE,0.0088,-0.1719,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.463,0.976,0.815,STANCE,0.0088,-0.1722,1.7654,0.2973,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.12,0.442,0.843,0.616,STANCE,0.0086,-0.1718,1.7651,0.0020,-0.3440,-0.1200,-0.0017,0.3473,0.0145,1,2.06,0.457,0.671,0.415,STANCE,0.0084,-0.1722,1.7653,-0.0019,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.26,0.585,1.078,0.871,STANCE,0.0087,-0.1718,1.7655,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0144,1,2.01,0.512,1.006,0.836,STANCE,0.0086,-0.1721,1.7640,-0.2995,0.1879,-0.1200
0.111,20,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0001,-0.0000,0.0001,-0.0002,-0.0003,-0.0001,-0.0008,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0001,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.489,0.427,0.099,STANCE,0.0088,-0.1719,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.463,0.975,0.814,STANCE,0.0089,-0.1722,1.7654,0.2973,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.13,0.446,0.843,0.615,STANCE,0.0086,-0.1718,1.7651,0.0020,-0.3440,-0.1200,-0.0017,0.3473,0.0145,1,2.05,0.454,0.671,0.417,STANCE,0.0085,-0.1722,1.7653,-0.0019,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.26,0.582,1.080,0.871,STANCE,0.0088,-0.1718,1.7655,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0144,1,2.01,0.512,1.005,0.835,STANCE,0.0086,-0.1721,1.7640,-0.2995,0.1879,-0.1200
0.133,24,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0001,-0.0000,0.0001,-0.0002,-0.0003,-0.0001,-0.0006,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0001,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.490,0.427,0.099,STANCE,0.0088,-0.1719,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.463,0.976,0.815,STANCE,0.0089,-0.1722,1.7654,0.2973,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.13,0.446,0.842,0.615,STANCE,0.0086,-0.1718,1.7651,0.0020,-0.3440,-0.1200,-0.0017,0.3473,0.0145,1,2.06,0.455,0.671,0.416,STANCE,0.0085,-0.1721,1.7653,-0.0019,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.26,0.584,1.080,0.872,STANCE,0.0088,-0.1718,1.7655,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0144,1,2.01,0.513,1.006,0.836,STANCE,0.0086,-0.1721,1.7640,-0.2995,0.1879,-0.1200
0.166,28,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0002,-0.0003,-0.0001,-0.0004,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0000,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.490,0.427,0.099,STANCE,0.0088,-0.1719,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.463,0.978,0.816,STANCE,0.0089,-0.1722,1.7654,0.2973,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.12,0.446,0.842,0.615,STANCE,0.0086,-0.1718,1.7651,0.0020,-0.3440,-0.1200,-0.0017,0.3473,0.0145,1,2.06,0.454,0.672,0.416,STANCE,0.0085,-0.1721,1.7653,-0.0020,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.25,0.585,1.081,0.874,STANCE,0.0088,-0.1718,1.7655,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0144,1,2.01,0.513,1.006,0.836,STANCE,0.0087,-0.1721,1.7640,-0.2995,0.1879,-0.1200
0.188,32,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0002,-0.0000,-0.0004,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0000,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.514,0.424,0.096,STANCE,0.0089,-0.1719,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.463,0.976,0.815,STANCE,0.0089,-0.1722,1.7654,0.2973,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.13,0.450,0.844,0.616,STANCE,0.0087,-0.1718,1.7651,0.0020,-0.3440,-0.1200,-0.0017,0.3473,0.0145,1,2.06,0.451,0.670,0.415,STANCE,0.0085,-0.1721,1.7653,-0.0020,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.26,0.588,1.083,0.876,STANCE,0.0088,-0.1718,1.7656,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0144,1,2.01,0.511,1.006,0.836,STANCE,0.0087,-0.1721,1.7640,-0.2995,0.1879,-0.1200
0.222,36,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0001,-0.0002,-0.0001,-0.0002,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0000,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.493,0.426,0.098,STANCE,0.0089,-0.1720,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.463,0.977,0.816,STANCE,0.0089,-0.1722,1.7654,0.2973,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.12,0.449,0.842,0.614,STANCE,0.0087,-0.1718,1.7651,0.0020,-0.3440,-0.1200,-0.0017,0.3473,0.0145,1,2.06,0.454,0.672,0.417,STANCE,0.0085,-0.1721,1.7652,-0.0020,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.25,0.584,1.081,0.874,STANCE,0.0088,-0.1718,1.7656,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0144,1,2.01,0.513,1.006,0.836,STANCE,0.0087,-0.1721,1.7640,-0.2995,0.1879,-0.1200
0.244,40,tripod,0.0003,0.0033,0.1344,0.0001,-0.0000,0.0000,0.0000,0.0000,-0.0001,-0.0002,-0.0000,-0.0002,0.000,0.000,0.0001,-0.0000,0.0001,-0.0000,0.0000,0.1200,0,0.2997,-0.1845,0.0144,1,2.26,0.505,0.424,0.096,STANCE,0.0089,-0.1720,1.7649,0.2994,-0.1878,-0.1200,0.2976,0.1946,0.0145,1,1.94,0.463,0.976,0.815,STANCE,0.0089,-0.1722,1.7654,0.2973,0.1913,-0.1200,0.0023,-0.3408,0.0144,1,2.13,0.452,0.842,0.614,STANCE,0.0087,-0.1718,1.7651,0.0020,-0.3440,-0.1200,-0.0017,0.3473,0.0145,1,2.06,0.451,0.672,0.417,STANCE,0.0086,-0.1721,1.7652,-0.0020,0.3441,-0.1200,-0.2970,-0.1880,0.0144,1,2.26,0.583,1.082,0.875,STANCE,0.0088,-0.1718,1.7656,-0.2973,-0.1912,-0.1200,-0.2992,0.1912,0.0144,1,2.01,0.512,1.006,0.836,STANCE,0.0087,-0.1721,1.7640,-0.2995,0.1879,-0.1200
