# SLARC V8.14-fwdpush | rise=0.150 run=0.280 | balance=AUS foothold=AUS freeze=AN entry=AN | G_Z=-0.120 G_STEP=0.060
t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,est_roll,est_pitch,est_yaw,est_height,frozen,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_right_th_c,front_right_th_f,front_right_th_t,front_right_rfx,front_right_rfy,front_right_rfz,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,front_left_th_c,front_left_th_f,front_left_th_t,front_left_rfx,front_left_rfy,front_left_rfz,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_right_th_c,mid_right_th_f,mid_right_th_t,mid_right_rfx,mid_right_rfy,mid_right_rfz,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,mid_left_th_c,mid_left_th_f,mid_left_th_t,mid_left_rfx,mid_left_rfy,mid_left_rfz,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_right_th_c,rear_right_th_f,rear_right_th_t,rear_right_rfx,rear_right_rfy,rear_right_rfz,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state,rear_left_th_c,rear_left_th_f,rear_left_th_t,rear_left_rfx,rear_left_rfy,rear_left_rfz
0.000,4,placemove,0.5005,-0.0002,0.1339,-0.0015,0.0023,0.0028,0.0003,-0.0486,0.0584,0.1900,-0.1327,-0.1379,0.000,0.000,-0.0011,0.0011,-0.0015,0.0023,0.0028,0.1195,0,0.7940,-0.1972,0.0133,1,0.00,0.108,0.048,0.003,,-0.0509,-0.1717,1.7654,0.2922,-0.1994,-0.1201,0.8163,0.2121,0.0148,1,6.00,2.940,2.801,2.211,,0.0435,-0.1734,1.5937,0.3150,0.2119,-0.1181,0.5015,-0.3589,0.0149,1,1.35,0.159,0.516,0.479,,0.0012,-0.1733,1.6698,0.0003,-0.3585,-0.1194,0.4991,0.3437,0.0132,1,0.00,0.000,0.116,0.000,,0.0000,-0.1722,1.7657,-0.0000,0.3440,-0.1200,0.2000,-0.2053,0.0151,1,0.00,0.177,0.075,0.113,,0.0559,-0.1723,1.7097,-0.2986,-0.2050,-0.1199,0.1935,0.2066,0.0147,1,5.42,2.940,2.156,1.587,,-0.0555,-0.1724,1.6667,-0.3041,0.2085,-0.1195
0.021,8,placemove,0.5007,-0.0022,0.1347,-0.0007,0.0009,-0.0033,0.0160,-0.1720,0.0207,0.0432,-0.0757,-0.1565,0.000,0.000,-0.0007,0.0007,-0.0007,0.0009,-0.0033,0.1199,0,0.7845,-0.2132,0.0145,1,0.00,0.101,0.021,0.000,,-0.1176,-0.1720,1.7656,0.2835,-0.2120,-0.1200,0.8012,0.2159,0.0148,1,3.45,1.886,1.467,1.168,,0.1078,-0.1722,1.6587,0.2978,0.2196,-0.1195,0.4995,-0.3518,0.0149,1,1.55,0.216,0.786,0.753,,0.0002,-0.1723,1.7338,0.0000,-0.3488,-0.1200,0.5016,0.3421,0.0143,1,0.00,0.033,0.021,0.007,,0.0000,-0.1721,1.7656,-0.0000,0.3440,-0.1200,0.2149,-0.2130,0.0150,1,0.00,0.177,0.060,0.012,,0.1220,-0.1721,1.7602,-0.2836,-0.2133,-0.1200,0.2119,0.2135,0.0147,1,3.70,1.902,1.508,1.177,,-0.1199,-0.1721,1.7329,-0.2871,0.2154,-0.1200
0.042,12,placemove,0.5015,-0.0049,0.1348,-0.0002,0.0001,-0.0155,0.0836,-0.1036,-0.0001,0.0063,-0.0154,-1.3194,0.000,0.000,-0.0005,0.0005,-0.0002,0.0001,-0.0155,0.1200,0,0.7736,-0.2306,0.0148,1,0.00,0.148,0.024,0.010,,-0.1845,-0.1720,1.7656,0.2740,-0.2239,-0.1200,0.7869,0.2173,0.0148,1,2.58,0.713,1.303,1.156,,0.1738,-0.1724,1.7209,0.2807,0.2264,-0.1199,0.4969,-0.3491,0.0149,1,3.28,2.112,0.534,0.020,,-0.0000,-0.1721,1.7635,-0.0000,-0.3443,-0.1200,0.5057,0.3393,0.0147,1,0.15,0.235,0.002,0.006,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2214,-0.2213,0.0149,1,4.16,2.940,0.691,0.008,,0.1700,-0.1721,1.7653,-0.2761,-0.2214,-0.1200,0.2290,0.2220,0.0148,1,1.07,0.929,0.190,0.065,,-0.1867,-0.1721,1.7637,-0.2738,0.2245,-0.1200
0.064,16,placemove,0.5032,-0.0053,0.1348,-0.0001,0.0001,-0.0287,0.0792,0.0302,-0.0022,0.0053,0.0054,-0.1614,0.000,0.000,-0.0003,0.0003,-0.0001,0.0001,-0.0287,0.1200,0,0.7669,-0.2409,0.0148,1,3.76,1.690,0.097,0.888,,-0.2081,-0.1720,1.7654,0.2704,-0.2280,-0.1200,0.7811,0.2154,0.0148,1,2.53,0.283,1.333,1.156,,0.2071,-0.1725,1.7589,0.2713,0.2285,-0.1199,0.4932,-0.3493,0.0148,1,2.91,1.430,0.945,0.586,,-0.0000,-0.1720,1.7653,-0.0000,-0.3440,-0.1200,0.5128,0.3385,0.0147,1,1.09,0.551,0.112,0.054,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2258,-0.2252,0.0148,1,1.75,0.724,0.688,0.503,,0.2067,-0.1721,1.7654,-0.2706,-0.2278,-0.1200,0.2391,0.2301,0.0147,1,0.68,0.290,0.137,0.056,,-0.2081,-0.1721,1.7655,-0.2704,0.2280,-0.1200
0.086,20,placemove,0.5036,-0.0050,0.1347,-0.0001,0.0001,-0.0293,-0.0005,-0.0009,-0.0017,-0.0005,0.0007,0.0008,0.000,0.000,-0.0002,0.0002,-0.0001,0.0001,-0.0293,0.1200,0,0.7669,-0.2411,0.0147,1,2.07,0.592,0.720,0.473,,-0.2094,-0.1721,1.7654,0.2702,-0.2282,-0.1200,0.7806,0.2154,0.0147,1,2.13,0.170,1.125,0.958,,0.2092,-0.1723,1.7633,0.2705,0.2285,-0.1200,0.4934,-0.3489,0.0148,1,2.08,0.373,0.490,0.192,,-0.0001,-0.1721,1.7655,-0.0000,-0.3440,-0.1200,0.5136,0.3388,0.0147,1,2.20,0.358,0.385,0.048,,-0.0000,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2267,-0.2253,0.0148,1,2.07,1.001,0.837,0.615,,0.2092,-0.1721,1.7653,-0.2703,-0.2282,-0.1200,0.2401,0.2310,0.0147,1,2.17,1.204,0.371,0.024,,-0.2093,-0.1721,1.7655,-0.2702,0.2282,-0.1200
0.107,24,placemove,0.5035,-0.0051,0.1347,-0.0001,0.0001,-0.0294,-0.0002,-0.0004,-0.0017,0.0006,-0.0002,-0.0005,0.000,0.000,-0.0001,0.0001,-0.0001,0.0001,-0.0294,0.1200,0,0.7670,-0.2412,0.0147,1,2.14,0.577,0.804,0.561,,-0.2094,-0.1721,1.7653,0.2702,-0.2283,-0.1200,0.7805,0.2153,0.0147,1,1.97,0.004,1.042,0.887,,0.2095,-0.1723,1.7637,0.2704,0.2284,-0.1200,0.4934,-0.3489,0.0147,1,2.23,0.369,0.448,0.114,,0.0000,-0.1721,1.7656,0.0000,-0.3440,-0.1200,0.5136,0.3388,0.0147,1,2.20,0.564,0.473,0.148,,-0.0001,-0.1721,1.7655,0.0000,0.3440,-0.1200,0.2267,-0.2253,0.0148,1,2.00,0.804,0.891,0.696,,0.2094,-0.1721,1.7653,-0.2702,-0.2283,-0.1200,0.2401,0.2310,0.0147,1,2.13,1.057,0.416,0.087,,-0.2093,-0.1721,1.7655,-0.2702,0.2282,-0.1200
0.128,28,placemove,0.5035,-0.0051,0.1347,-0.0001,0.0001,-0.0294,-0.0001,-0.0002,-0.0015,0.0006,-0.0002,-0.0002,0.000,0.000,-0.0001,0.0001,-0.0001,0.0001,-0.0294,0.1200,0,0.7670,-0.2412,0.0147,1,2.15,0.531,0.838,0.599,,-0.2093,-0.1721,1.7652,0.2702,-0.2283,-0.1200,0.7805,0.2153,0.0146,1,1.99,0.207,1.051,0.893,,0.2095,-0.1723,1.7639,0.2704,0.2284,-0.1200,0.4934,-0.3489,0.0147,1,2.21,0.403,0.437,0.106,,0.0000,-0.1721,1.7656,0.0000,-0.3440,-0.1200,0.5136,0.3388,0.0146,1,2.18,0.643,0.479,0.159,,-0.0001,-0.1721,1.7655,0.0000,0.3440,-0.1200,0.2267,-0.2253,0.0147,1,2.01,0.770,0.901,0.706,,0.2094,-0.1721,1.7653,-0.2702,-0.2283,-0.1200,0.2401,0.2310,0.0147,1,2.11,1.029,0.412,0.086,,-0.2093,-0.1721,1.7655,-0.2702,0.2282,-0.1200
0.150,32,placemove,0.5035,-0.0051,0.1347,-0.0001,0.0001,-0.0294,-0.0000,-0.0001,-0.0014,0.0005,-0.0002,-0.0000,0.000,0.000,-0.0001,0.0001,-0.0001,0.0001,-0.0294,0.1200,0,0.7670,-0.2412,0.0147,1,2.17,0.549,0.848,0.607,,-0.2093,-0.1721,1.7652,0.2702,-0.2283,-0.1200,0.7805,0.2153,0.0146,1,1.93,0.205,1.018,0.866,,0.2095,-0.1723,1.7640,0.2704,0.2284,-0.1200,0.4934,-0.3489,0.0147,1,2.22,0.373,0.431,0.100,,0.0000,-0.1720,1.7656,0.0000,-0.3440,-0.1200,0.5136,0.3388,0.0146,1,2.22,0.662,0.490,0.165,,-0.0001,-0.1721,1.7655,0.0000,0.3440,-0.1200,0.2267,-0.2253,0.0147,1,2.01,0.766,0.897,0.703,,0.2094,-0.1721,1.7653,-0.2702,-0.2283,-0.1200,0.2401,0.2310,0.0147,1,2.12,1.018,0.414,0.087,,-0.2093,-0.1721,1.7655,-0.2702,0.2282,-0.1200
0.171,36,placemove,0.5035,-0.0051,0.1346,-0.0001,0.0001,-0.0294,-0.0000,-0.0001,-0.0013,0.0005,-0.0002,-0.0000,0.000,0.000,-0.0000,0.0000,-0.0001,0.0001,-0.0294,0.1200,0,0.7670,-0.2412,0.0146,1,2.17,0.544,0.852,0.612,,-0.2093,-0.1721,1.7652,0.2702,-0.2283,-0.1200,0.7805,0.2153,0.0146,1,1.94,0.219,1.021,0.867,,0.2095,-0.1722,1.7641,0.2704,0.2284,-0.1200,0.4934,-0.3489,0.0147,1,2.21,0.366,0.431,0.100,,0.0000,-0.1721,1.7656,0.0000,-0.3440,-0.1200,0.5136,0.3388,0.0146,1,2.21,0.673,0.489,0.165,,-0.0001,-0.1721,1.7655,0.0000,0.3440,-0.1200,0.2267,-0.2253,0.0147,1,2.01,0.765,0.898,0.703,,0.2094,-0.1721,1.7653,-0.2702,-0.2283,-0.1200,0.2401,0.2310,0.0146,1,2.12,1.018,0.412,0.085,,-0.2093,-0.1721,1.7655,-0.2702,0.2282,-0.1200
0.194,40,placemove,0.5035,-0.0051,0.1346,-0.0001,0.0001,-0.0294,-0.0000,-0.0001,-0.0011,0.0005,-0.0002,-0.0000,0.000,0.000,-0.0000,0.0000,-0.0001,0.0001,-0.0294,0.1200,0,0.7670,-0.2412,0.0146,1,2.17,0.543,0.853,0.613,,-0.2093,-0.1721,1.7652,0.2702,-0.2283,-0.1200,0.7805,0.2153,0.0146,1,1.94,0.222,1.019,0.866,,0.2095,-0.1722,1.7641,0.2704,0.2284,-0.1200,0.4934,-0.3489,0.0146,1,2.21,0.362,0.430,0.100,,0.0000,-0.1721,1.7656,0.0000,-0.3440,-0.1200,0.5136,0.3388,0.0146,1,2.21,0.676,0.488,0.165,,-0.0001,-0.1721,1.7655,0.0000,0.3440,-0.1200,0.2267,-0.2253,0.0147,1,2.01,0.767,0.899,0.703,,0.2094,-0.1721,1.7653,-0.2702,-0.2283,-0.1200,0.2401,0.2310,0.0146,1,2.12,1.018,0.412,0.085,,-0.2093,-0.1721,1.7655,-0.2702,0.2282,-0.1200
