# SLARC V8.14-fwdpush | rise=0.150 run=0.280 | balance=AUS foothold=AUS freeze=AUS entry=AN | G_Z=-0.120 G_STEP=0.060
t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,est_roll,est_pitch,est_yaw,est_height,frozen,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_right_th_c,front_right_th_f,front_right_th_t,front_right_rfx,front_right_rfy,front_right_rfz,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,front_left_th_c,front_left_th_f,front_left_th_t,front_left_rfx,front_left_rfy,front_left_rfz,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_right_th_c,mid_right_th_f,mid_right_th_t,mid_right_rfx,mid_right_rfy,mid_right_rfz,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,mid_left_th_c,mid_left_th_f,mid_left_th_t,mid_left_rfx,mid_left_rfy,mid_left_rfz,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_right_th_c,rear_right_th_f,rear_right_th_t,rear_right_rfx,rear_right_rfy,rear_right_rfz,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state,rear_left_th_c,rear_left_th_f,rear_left_th_t,rear_left_rfx,rear_left_rfy,rear_left_rfz
0.000,4,placemove,0.5011,-0.0009,0.1336,-0.0033,0.0008,0.0020,0.0266,-0.0968,0.0527,-0.0473,-0.2610,-0.4193,0.000,0.000,-0.0011,0.0011,-0.0033,0.0008,0.0020,0.1194,0,0.7926,-0.2013,0.0137,1,0.00,0.384,0.139,0.015,,-0.0677,-0.1718,1.7656,0.2901,-0.2026,-0.1200,0.8168,0.2119,0.0147,1,6.07,2.940,2.932,2.353,,0.0471,-0.1742,1.5904,0.3150,0.2130,-0.1179,0.5016,-0.3577,0.0149,1,0.00,0.032,0.344,0.226,,-0.0008,-0.1720,1.6900,-0.0002,-0.3553,-0.1198,0.5000,0.3429,0.0124,1,0.00,0.402,0.094,0.004,,-0.0004,-0.1722,1.7656,0.0001,0.3440,-0.1200,0.1979,-0.1943,0.0144,1,3.59,0.999,1.446,1.204,,-0.0005,-0.1719,1.7325,-0.3027,-0.1919,-0.1201,0.1815,0.1999,0.0150,1,0.00,0.038,0.675,0.565,,-0.0015,-0.1736,1.6154,-0.3178,0.2012,-0.1185
0.022,8,placemove,0.5019,-0.0035,0.1343,-0.0032,-0.0018,-0.0114,0.0722,-0.1883,0.0291,0.0268,-0.0896,-0.7880,0.000,0.000,-0.0007,0.0007,-0.0032,-0.0018,-0.0114,0.1196,0,0.7823,-0.2196,0.0154,1,0.00,0.078,0.011,0.003,,-0.1337,-0.1722,1.7658,0.2813,-0.2149,-0.1200,0.8043,0.2139,0.0148,1,4.36,1.891,2.114,1.755,,0.1126,-0.1724,1.6512,0.2980,0.2213,-0.1194,0.4986,-0.3502,0.0154,1,0.00,0.049,0.091,0.005,,0.0002,-0.1721,1.7531,0.0000,-0.3459,-0.1200,0.5053,0.3405,0.0131,1,0.00,0.007,0.055,0.002,,0.0001,-0.1721,1.7656,-0.0000,0.3440,-0.1200,0.2013,-0.1904,0.0144,1,3.58,1.803,1.345,0.943,,0.0002,-0.1722,1.7626,-0.2987,-0.1898,-0.1200,0.1848,0.2009,0.0149,1,3.13,0.160,1.650,1.460,,0.0008,-0.1752,1.6026,-0.3199,0.2017,-0.1180
0.043,12,placemove,0.5037,-0.0071,0.1346,-0.0033,-0.0030,-0.0233,0.1407,-0.2356,0.0084,0.0087,-0.0375,-0.7812,0.000,0.000,-0.0005,0.0005,-0.0033,-0.0030,-0.0233,0.1196,0,0.7715,-0.2383,0.0161,1,0.00,0.109,0.016,0.001,,-0.2011,-0.1722,1.7658,0.2714,-0.2268,-0.1200,0.7927,0.2146,0.0148,1,5.03,1.637,2.571,2.159,,0.1775,-0.1727,1.7042,0.2821,0.2287,-0.1198,0.4962,-0.3511,0.0157,1,0.00,0.024,0.028,0.001,,-0.0004,-0.1721,1.7650,-0.0001,-0.3441,-0.1200,0.5113,0.3369,0.0134,1,0.00,0.042,0.042,0.002,,-0.0001,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2013,-0.1901,0.0143,1,5.31,1.424,2.038,1.390,,0.0001,-0.1722,1.7645,-0.2985,-0.1896,-0.1200,0.1884,0.2018,0.0149,1,1.86,0.028,0.982,0.923,,-0.0002,-0.1750,1.5939,-0.3208,0.2026,-0.1178
0.065,16,placemove,0.5063,-0.0115,0.1346,-0.0028,-0.0028,-0.0373,0.1691,-0.2799,-0.0039,0.0539,0.0366,-0.8948,0.000,0.000,-0.0003,0.0003,-0.0028,-0.0028,-0.0373,0.1197,0,0.7599,-0.2571,0.0160,1,0.00,0.128,0.008,0.004,,-0.2686,-0.1720,1.7657,0.2608,-0.2380,-0.1200,0.7837,0.2140,0.0148,1,5.63,1.434,2.905,2.431,,0.2418,-0.1733,1.7451,0.2675,0.2359,-0.1198,0.4940,-0.3551,0.0155,1,0.00,0.001,0.011,0.001,,-0.0003,-0.1719,1.7655,-0.0001,-0.3440,-0.1200,0.5185,0.3325,0.0136,1,0.00,0.023,0.047,0.003,,-0.0001,-0.1721,1.7656,0.0000,0.3440,-0.1200,0.2013,-0.1902,0.0143,1,5.13,1.173,2.632,2.166,,-0.0000,-0.1721,1.7649,-0.2984,-0.1896,-0.1200,0.1936,0.2020,0.0150,1,0.00,0.023,0.733,0.716,,-0.0000,-0.1737,1.6077,-0.3189,0.2014,-0.1184
0.086,20,placemove,0.5095,-0.0167,0.1345,-0.0022,-0.0025,-0.0543,0.2011,-0.3415,-0.0034,0.0539,0.0126,-1.1064,0.000,0.000,-0.0002,0.0002,-0.0022,-0.0025,-0.0543,0.1198,0,0.7471,-0.2762,0.0157,1,0.00,0.133,0.008,0.003,,-0.3356,-0.1721,1.7657,0.2495,-0.2484,-0.1200,0.7782,0.2137,0.0147,1,5.63,1.754,2.824,2.292,,0.3074,-0.1727,1.7603,0.2550,0.2448,-0.1199,0.4914,-0.3598,0.0153,1,0.00,0.012,0.015,0.001,,-0.0001,-0.1720,1.7656,-0.0000,-0.3440,-0.1200,0.5272,0.3272,0.0137,1,0.00,0.036,0.042,0.002,,-0.0000,-0.1721,1.7656,0.0000,0.3440,-0.1200,0.2015,-0.1901,0.0142,1,5.05,1.308,2.511,2.028,,0.0001,-0.1722,1.7644,-0.2985,-0.1896,-0.1200,0.2008,0.2016,0.0151,1,0.00,0.093,0.735,0.580,,0.0003,-0.1738,1.6130,-0.3183,0.2010,-0.1184
0.108,24,placemove,0.5131,-0.0230,0.1344,-0.0015,-0.0020,-0.0745,0.2254,-0.3949,-0.0119,0.1253,0.0878,-1.2160,0.000,0.000,-0.0001,0.0001,-0.0015,-0.0020,-0.0745,0.1198,0,0.7331,-0.2957,0.0154,1,0.00,0.109,0.022,0.009,,-0.4016,-0.1721,1.7657,0.2378,-0.2579,-0.1200,0.7748,0.2126,0.0146,1,4.90,1.266,2.493,2.034,,0.3749,-0.1725,1.7631,0.2429,0.2545,-0.1199,0.4882,-0.3655,0.0150,1,0.00,0.003,0.006,0.003,,0.0001,-0.1720,1.7655,0.0000,-0.3440,-0.1200,0.5376,0.3207,0.0139,1,0.00,0.006,0.054,0.001,,0.0000,-0.1721,1.7656,-0.0000,0.3440,-0.1200,0.2015,-0.1902,0.0142,1,4.45,0.967,2.250,1.841,,0.0002,-0.1723,1.7635,-0.2986,-0.1897,-0.1200,0.2095,0.2010,0.0151,1,0.00,0.084,0.566,0.469,,0.0006,-0.1736,1.6191,-0.3175,0.2004,-0.1186
0.130,28,placemove,0.5176,-0.0282,0.1344,-0.0011,-0.0019,-0.0909,0.2920,-0.2416,-0.0002,0.0179,0.0120,-0.8818,0.000,0.000,-0.0001,0.0001,-0.0011,-0.0019,-0.0909,0.1198,0,0.7196,-0.3125,0.0152,1,0.00,0.054,0.023,0.014,,-0.4679,-0.1721,1.7658,0.2254,-0.2666,-0.1200,0.7715,0.2128,0.0146,1,2.89,1.831,0.743,0.329,,0.4423,-0.1721,1.7655,0.2302,0.2634,-0.1200,0.4867,-0.3701,0.0148,1,6.78,1.180,1.285,2.940,,0.0003,-0.1720,1.7681,0.0001,-0.3436,-0.1200,0.5478,0.3148,0.0140,1,0.48,0.265,0.063,0.001,,0.0000,-0.1721,1.7656,-0.0000,0.3440,-0.1200,0.2024,-0.1904,0.0141,1,2.56,0.392,1.411,1.192,,0.0002,-0.1726,1.7607,-0.2990,-0.1899,-0.1199,0.2188,0.1999,0.0151,1,0.00,0.198,0.709,0.551,,0.0007,-0.1738,1.6288,-0.3163,0.1997,-0.1187
0.153,32,placemove,0.5225,-0.0316,0.1344,-0.0010,-0.0017,-0.1059,0.2875,-0.1905,-0.0008,0.0192,0.0204,-0.8186,0.000,0.000,-0.0001,0.0001,-0.0010,-0.0017,-0.1059,0.1199,0,0.7087,-0.3247,0.0150,1,0.00,0.277,0.020,0.007,,-0.5177,-0.1720,1.7657,0.2157,-0.2726,-0.1200,0.7678,0.2152,0.0145,1,3.41,1.528,0.917,0.439,,0.5087,-0.1722,1.7655,0.2175,0.2716,-0.1200,0.4865,-0.3735,0.0147,1,4.16,0.675,0.738,1.728,,0.0005,-0.1719,1.7654,0.0001,-0.3440,-0.1200,0.5579,0.3108,0.0141,1,0.98,0.475,0.137,0.001,,0.0001,-0.1721,1.7656,-0.0000,0.3440,-0.1200,0.2051,-0.1892,0.0141,1,2.63,0.717,1.327,1.092,,0.0005,-0.1724,1.7620,-0.2988,-0.1899,-0.1200,0.2281,0.1999,0.0150,1,0.00,0.230,0.707,0.559,,0.0014,-0.1738,1.6377,-0.3153,0.1989,-0.1189
0.176,36,placemove,0.5253,-0.0320,0.1346,-0.0005,-0.0004,-0.1118,0.0491,0.0524,0.0138,0.0195,0.0832,-0.0980,0.000,0.000,-0.0000,0.0000,-0.0005,-0.0004,-0.1118,0.1199,0,0.7080,-0.3274,0.0148,1,7.00,0.240,0.813,2.359,,-0.5231,-0.1721,1.7672,0.2145,-0.2731,-0.1200,0.7690,0.2155,0.0145,1,4.12,0.347,0.645,1.628,,0.5229,-0.1721,1.7654,0.2147,0.2733,-0.1200,0.4869,-0.3740,0.0147,1,0.00,0.068,0.033,0.003,,0.0001,-0.1721,1.7658,0.0000,-0.3440,-0.1200,0.5635,0.3097,0.0144,1,0.00,0.127,0.027,0.002,,0.0000,-0.1721,1.7656,-0.0000,0.3440,-0.1200,0.2076,-0.1873,0.0144,1,0.00,0.033,0.030,0.010,,0.0000,-0.1720,1.7653,-0.2984,-0.1895,-0.1200,0.2370,0.1987,0.0150,1,0.54,0.040,0.246,0.262,,0.0005,-0.1734,1.6649,-0.3116,0.1970,-0.1193
0.197,40,placemove,0.5254,-0.0318,0.1346,-0.0004,-0.0003,-0.1119,-0.0019,0.0034,-0.0012,-0.0048,0.0033,-0.0280,0.000,0.000,-0.0000,0.0000,-0.0004,-0.0003,-0.1119,0.1199,0,0.7080,-0.3273,0.0148,1,2.89,0.309,0.280,0.891,,-0.5238,-0.1721,1.7661,0.2144,-0.2733,-0.1200,0.7691,0.2158,0.0145,1,1.90,0.847,0.173,0.128,,0.5233,-0.1719,1.7657,0.2145,0.2733,-0.1200,0.4869,-0.3736,0.0147,1,2.54,0.055,0.129,0.332,,-0.0002,-0.1721,1.7659,-0.0001,-0.3440,-0.1200,0.5638,0.3100,0.0144,1,2.66,0.217,0.365,0.077,,-0.0001,-0.1720,1.7656,0.0000,0.3440,-0.1200,0.2079,-0.1868,0.0146,1,1.30,0.719,0.335,0.193,,-0.0001,-0.1721,1.7660,-0.2983,-0.1894,-0.1200,0.2402,0.1973,0.0150,1,0.00,0.123,0.504,0.429,,-0.0007,-0.1736,1.6930,-0.3078,0.1952,-0.1196
