t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
0.000,4,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.449,0.980,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.434,0.834,0.595,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.479,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.088,0.895,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.023,0.850,STANCE
0.023,8,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.449,0.980,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.434,0.834,0.595,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.478,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.088,0.895,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.023,0.850,STANCE
0.064,12,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.449,0.980,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.434,0.834,0.596,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.479,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.089,0.895,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.023,0.850,STANCE
0.086,16,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.449,0.980,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.434,0.834,0.595,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.478,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.088,0.895,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.023,0.850,STANCE
0.124,20,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.449,0.979,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.434,0.834,0.595,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.478,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.088,0.895,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.022,0.850,STANCE
0.146,24,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.449,0.979,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.434,0.834,0.595,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.478,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.087,0.894,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.507,1.022,0.850,STANCE
0.182,28,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.449,0.980,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.434,0.834,0.595,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.478,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.087,0.894,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.023,0.850,STANCE
0.204,32,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0002,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.450,0.980,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.434,0.834,0.596,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.478,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.089,0.896,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.507,1.022,0.850,STANCE
0.244,36,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.488,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.450,0.980,0.819,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.434,0.834,0.595,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.479,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.088,0.895,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.022,0.850,STANCE
0.265,40,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.489,0.424,0.098,STANCE,0.2976,0.1946,0.0144,1,1.94,0.449,0.980,0.820,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.433,0.834,0.596,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.478,0.683,0.430,STANCE,-0.2970,-0.1880,0.0144,1,2.20,0.622,1.088,0.895,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.023,0.851,STANCE
