# SLARC V8.14-fwdpush | rise=0.150 run=0.280 | balance=AUS foothold=AUS freeze=AUS entry=AN | G_Z=-0.120 G_STEP=0.060
t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,est_roll,est_pitch,est_yaw,est_height,frozen,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_right_th_c,front_right_th_f,front_right_th_t,front_right_rfx,front_right_rfy,front_right_rfz,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,front_left_th_c,front_left_th_f,front_left_th_t,front_left_rfx,front_left_rfy,front_left_rfz,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_right_th_c,mid_right_th_f,mid_right_th_t,mid_right_rfx,mid_right_rfy,mid_right_rfz,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,mid_left_th_c,mid_left_th_f,mid_left_th_t,mid_left_rfx,mid_left_rfy,mid_left_rfz,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_right_th_c,rear_right_th_f,rear_right_th_t,rear_right_rfx,rear_right_rfy,rear_right_rfz,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state,rear_left_th_c,rear_left_th_f,rear_left_th_t,rear_left_rfx,rear_left_rfy,rear_left_rfz
0.000,4,placemove,0.5008,-0.0001,0.1334,-0.0025,0.0018,0.0056,0.0044,-0.0042,0.0184,0.0023,-0.0006,0.1580,0.000,0.000,-0.0011,0.0011,-0.0025,0.0018,0.0056,0.1191,0,0.7999,-0.1883,0.0133,1,0.00,0.089,0.060,0.007,,0.0003,-0.1723,1.7659,0.2983,-0.1894,-0.1200,0.8236,0.2062,0.0149,1,6.74,1.000,2.812,2.312,,0.0017,-0.1741,1.5625,0.3246,0.2052,-0.1172,0.5024,-0.3607,0.0151,1,0.00,0.156,0.438,0.454,,-0.0002,-0.1735,1.6674,-0.0000,-0.3589,-0.1193,0.4987,0.3436,0.0124,1,0.55,0.361,0.122,0.039,,-0.0000,-0.1718,1.7650,0.0000,0.3441,-0.1200,0.1935,-0.1973,0.0149,1,5.09,0.299,2.846,2.463,,0.0006,-0.1739,1.6957,-0.3075,-0.1950,-0.1195,0.1819,0.1989,0.0148,1,1.18,0.045,0.011,0.014,,-0.0018,-0.1739,1.6152,-0.3178,0.2013,-0.1185
0.022,8,placemove,0.5009,-0.0003,0.1338,-0.0030,0.0019,0.0059,0.0013,-0.0021,0.0155,-0.0068,-0.0258,0.0029,0.000,0.000,-0.0007,0.0007,-0.0030,0.0019,0.0059,0.1194,0,0.8001,-0.1883,0.0138,1,0.00,0.012,0.086,0.005,,0.0004,-0.1726,1.7659,0.2984,-0.1894,-0.1199,0.8224,0.2055,0.0149,1,3.32,0.493,0.982,0.794,,0.0019,-0.1740,1.5717,0.3233,0.2045,-0.1175,0.5027,-0.3477,0.0148,1,5.24,0.291,2.940,2.582,,0.0003,-0.1719,1.7542,0.0001,-0.3457,-0.1201,0.4986,0.3435,0.0127,1,4.24,0.357,2.192,1.743,,-0.0000,-0.1717,1.7641,0.0000,0.3442,-0.1201,0.2028,-0.1922,0.0149,1,1.28,0.022,0.712,0.668,,-0.0001,-0.1719,1.7641,-0.2985,-0.1896,-0.1200,0.1843,0.1972,0.0148,1,1.27,0.032,0.029,0.033,,-0.0018,-0.1736,1.6331,-0.3154,0.1999,-0.1188
0.043,12,placemove,0.5007,-0.0000,0.1339,-0.0026,0.0016,0.0061,-0.0078,0.0117,0.0060,0.0188,-0.0228,-0.0204,0.000,0.000,-0.0005,0.0005,-0.0026,0.0016,0.0061,0.1195,0,0.8000,-0.1881,0.0139,1,0.00,0.155,0.051,0.006,,0.0003,-0.1723,1.7658,0.2984,-0.1894,-0.1200,0.8211,0.2050,0.0150,1,5.31,1.032,2.838,2.413,,0.0017,-0.1743,1.5816,0.3221,0.2038,-0.1176,0.5026,-0.3443,0.0148,1,3.22,2.134,0.638,0.150,,0.0003,-0.1722,1.7660,0.0001,-0.3440,-0.1200,0.4985,0.3436,0.0129,1,0.00,0.064,0.036,0.002,,-0.0001,-0.1717,1.7653,0.0000,0.3440,-0.1201,0.2034,-0.1917,0.0149,1,3.63,2.048,0.970,0.455,,-0.0002,-0.1722,1.7657,-0.2983,-0.1895,-0.1200,0.1844,0.1974,0.0151,1,0.00,0.342,0.648,0.495,,-0.0015,-0.1736,1.6453,-0.3139,0.1989,-0.1190
0.065,16,placemove,0.5007,0.0000,0.1339,-0.0023,0.0013,0.0061,-0.0044,0.0058,0.0049,0.0467,-0.0207,0.0196,0.000,0.000,-0.0003,0.0003,-0.0023,0.0013,0.0061,0.1195,0,0.8000,-0.1879,0.0140,1,0.07,0.034,0.011,0.012,,0.0002,-0.1724,1.7662,0.2983,-0.1894,-0.1199,0.8198,0.2045,0.0150,1,5.45,1.299,2.879,2.433,,0.0019,-0.1744,1.5911,0.3209,0.2031,-0.1179,0.5026,-0.3442,0.0148,1,3.83,1.705,1.223,0.732,,0.0000,-0.1723,1.7660,0.0000,-0.3440,-0.1200,0.4985,0.3437,0.0130,1,0.03,0.034,0.042,0.008,,-0.0000,-0.1716,1.7657,0.0000,0.3439,-0.1201,0.2034,-0.1916,0.0148,1,3.05,1.012,1.040,0.682,,0.0001,-0.1723,1.7656,-0.2983,-0.1895,-0.1200,0.1861,0.1965,0.0148,1,1.62,0.381,0.773,0.731,,-0.0022,-0.1745,1.6474,-0.3136,0.1990,-0.1189
0.087,20,placemove,0.5007,0.0001,0.1340,-0.0020,0.0012,0.0060,0.0004,-0.0021,0.0062,0.0511,-0.0185,0.0214,0.000,0.000,-0.0002,0.0002,-0.0020,0.0012,0.0060,0.1195,0,0.7999,-0.1878,0.0140,1,0.45,0.302,0.007,0.038,,0.0001,-0.1724,1.7660,0.2983,-0.1895,-0.1199,0.8187,0.2039,0.0149,1,5.02,1.229,2.645,2.242,,0.0018,-0.1744,1.6000,0.3198,0.2024,-0.1181,0.5025,-0.3441,0.0147,1,4.19,0.048,1.567,1.078,,-0.0002,-0.1724,1.7659,-0.0000,-0.3440,-0.1199,0.4984,0.3438,0.0132,1,0.03,0.028,0.048,0.018,,-0.0000,-0.1716,1.7657,0.0000,0.3439,-0.1201,0.2033,-0.1915,0.0147,1,2.36,0.075,1.233,1.032,,0.0001,-0.1723,1.7653,-0.2984,-0.1896,-0.1200,0.1861,0.1968,0.0150,1,2.32,0.599,1.148,0.924,,-0.0029,-0.1749,1.6470,-0.3137,0.1992,-0.1188
0.109,24,placemove,0.5006,0.0001,0.1340,-0.0018,0.0011,0.0059,-0.0090,-0.0017,0.0026,0.0002,0.0219,-0.1287,0.000,0.000,-0.0001,0.0001,-0.0018,0.0011,0.0059,0.1196,0,0.8000,-0.1878,0.0141,1,1.71,1.004,0.423,0.212,,0.0004,-0.1724,1.7658,0.2984,-0.1894,-0.1199,0.8175,0.2033,0.0149,1,3.74,0.948,1.976,1.711,,0.0022,-0.1745,1.6082,0.3187,0.2019,-0.1182,0.5025,-0.3440,0.0147,1,3.42,1.516,0.958,0.512,,0.0001,-0.1722,1.7661,0.0000,-0.3440,-0.1200,0.4984,0.3438,0.0133,1,1.59,1.002,0.161,0.080,,0.0002,-0.1717,1.7657,-0.0000,0.3439,-0.1201,0.2034,-0.1914,0.0147,1,1.06,0.732,0.142,0.002,,0.0001,-0.1722,1.7657,-0.2983,-0.1895,-0.1200,0.1860,0.1970,0.0151,1,0.00,0.348,0.722,0.544,,-0.0019,-0.1739,1.6577,-0.3123,0.1981,-0.1192
0.131,28,placemove,0.5006,0.0001,0.1340,-0.0016,0.0010,0.0059,-0.0037,-0.0042,0.0010,0.0233,-0.0036,-0.0077,0.000,0.000,-0.0001,0.0001,-0.0016,0.0010,0.0059,0.1196,0,0.7999,-0.1878,0.0141,1,1.66,0.291,0.457,0.270,,0.0001,-0.1724,1.7659,0.2983,-0.1895,-0.1199,0.8166,0.2026,0.0148,1,3.05,0.410,0.797,0.663,,0.0019,-0.1742,1.6159,0.3177,0.2012,-0.1184,0.5025,-0.3441,0.0146,1,2.84,0.568,0.765,0.368,,-0.0001,-0.1723,1.7659,-0.0000,-0.3440,-0.1200,0.4984,0.3438,0.0134,1,3.69,0.705,0.392,0.257,,0.0001,-0.1716,1.7657,-0.0000,0.3439,-0.1201,0.2033,-0.1914,0.0147,1,2.28,0.385,0.165,0.229,,0.0001,-0.1723,1.7657,-0.2983,-0.1895,-0.1200,0.1874,0.1960,0.0148,1,1.39,0.068,0.019,0.014,,-0.0023,-0.1743,1.6576,-0.3123,0.1982,-0.1191
0.152,32,placemove,0.5006,0.0001,0.1341,-0.0014,0.0009,0.0058,-0.0003,-0.0049,0.0009,0.0198,0.0050,-0.0254,0.000,0.000,-0.0001,0.0001,-0.0014,0.0009,0.0058,0.1196,0,0.7999,-0.1878,0.0141,1,2.44,0.508,1.062,0.835,,0.0000,-0.1724,1.7657,0.2984,-0.1895,-0.1199,0.8156,0.2021,0.0148,1,1.63,0.049,0.042,0.055,,0.0018,-0.1741,1.6232,0.3168,0.2007,-0.1186,0.5024,-0.3440,0.0146,1,1.88,0.588,0.514,0.273,,-0.0003,-0.1723,1.7662,-0.0001,-0.3439,-0.1200,0.4984,0.3438,0.0135,1,5.55,0.466,0.390,0.656,,-0.0000,-0.1716,1.7658,0.0000,0.3439,-0.1201,0.2032,-0.1913,0.0146,1,1.00,0.565,0.201,0.091,,0.0001,-0.1723,1.7657,-0.2983,-0.1895,-0.1200,0.1876,0.1960,0.0149,1,1.45,0.400,0.723,0.591,,-0.0027,-0.1748,1.6591,-0.3121,0.1982,-0.1190
0.174,36,placemove,0.5005,0.0001,0.1341,-0.0012,0.0008,0.0057,-0.0005,-0.0004,0.0016,-0.0217,-0.0099,0.0156,0.000,0.000,-0.0000,0.0000,-0.0012,0.0008,0.0057,0.1197,0,0.7998,-0.1878,0.0141,1,3.14,0.285,0.349,0.185,,0.0002,-0.1723,1.7660,0.2983,-0.1895,-0.1200,0.8162,0.2027,0.0151,1,0.00,0.324,0.713,0.535,,0.0016,-0.1738,1.6304,0.3158,0.2001,-0.1188,0.5023,-0.3440,0.0145,1,0.22,0.160,0.030,0.028,,-0.0000,-0.1722,1.7659,-0.0000,-0.3440,-0.1200,0.4984,0.3439,0.0136,1,2.55,0.562,0.474,1.077,,0.0001,-0.1718,1.7653,-0.0000,0.3440,-0.1201,0.2032,-0.1913,0.0146,1,3.38,0.574,0.742,0.234,,0.0001,-0.1722,1.7656,-0.2983,-0.1895,-0.1200,0.1877,0.1961,0.0150,1,0.00,0.385,0.671,0.534,,-0.0018,-0.1739,1.6710,-0.3106,0.1971,-0.1193
0.195,40,placemove,0.5005,0.0001,0.1341,-0.0010,0.0007,0.0057,0.0018,-0.0029,0.0006,-0.0248,-0.0077,-0.0056,0.000,0.000,-0.0000,0.0000,-0.0010,0.0007,0.0057,0.1197,0,0.7998,-0.1878,0.0141,1,3.59,0.059,0.908,0.393,,0.0000,-0.1723,1.7657,0.2983,-0.1895,-0.1200,0.8152,0.2021,0.0150,1,0.00,0.307,0.690,0.659,,0.0013,-0.1735,1.6375,0.3149,0.1995,-0.1189,0.5023,-0.3439,0.0145,1,0.54,0.340,0.020,0.091,,-0.0001,-0.1722,1.7660,-0.0000,-0.3440,-0.1200,0.4984,0.3440,0.0137,1,2.77,0.102,0.134,0.374,,-0.0000,-0.1717,1.7655,0.0000,0.3440,-0.1201,0.2031,-0.1912,0.0146,1,3.05,0.605,0.898,0.484,,0.0000,-0.1722,1.7655,-0.2984,-0.1895,-0.1200,0.1882,0.1958,0.0150,1,0.00,0.395,0.684,0.567,,-0.0019,-0.1739,1.6759,-0.3099,0.1967,-0.1194
