t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
0.657,48,tripod,0.1679,-0.0010,0.1243,0.0377,0.0621,0.0035,0.6262,-0.0426,0.0319,0.1892,0.3851,0.1132,1.000,0.000,0.0000,0.0000,0.3725,-0.1893,0.0297,0,0.00,0.094,0.206,0.069,SWING,0.4320,0.1940,0.0149,1,3.34,0.071,0.231,0.320,STANCE,0.1368,-0.3411,0.0132,0,0.29,0.764,0.017,0.004,STANCE,0.0745,0.3412,0.0585,0,0.00,0.056,0.118,0.095,SWING,-0.2352,-0.2102,0.0797,0,0.00,0.014,0.121,0.103,SWING,-0.1274,0.1875,0.0149,1,8.84,0.636,0.957,2.879,STANCE
0.696,52,tripod,0.1780,-0.0012,0.1248,0.0415,0.0694,0.0034,0.5724,-0.0037,0.0131,0.1715,0.3484,-0.0568,1.000,0.000,0.0000,0.0000,0.3971,-0.1885,0.0250,0,0.00,0.116,0.182,0.097,SWING,0.4316,0.1944,0.0149,1,4.84,1.520,1.844,1.658,STANCE,0.1367,-0.3410,0.0133,1,4.92,2.187,1.190,0.693,STANCE,0.1021,0.3370,0.0557,0,0.00,0.038,0.147,0.004,SWING,-0.2114,-0.2281,0.0886,0,0.00,0.055,0.092,0.139,SWING,-0.1271,0.1872,0.0149,1,1.12,0.677,0.238,0.492,STANCE
0.740,56,tripod,0.1880,-0.0010,0.1255,0.0416,0.0754,0.0036,0.5916,0.0163,0.0442,-0.0299,0.3378,0.0257,1.000,0.000,0.0000,0.0000,0.4179,-0.1831,0.0154,0,0.00,0.071,0.315,0.128,SWING,0.4312,0.1947,0.0148,1,5.92,0.694,0.557,1.829,STANCE,0.1369,-0.3409,0.0133,1,1.67,0.527,0.596,0.522,STANCE,0.1258,0.3432,0.0533,0,0.00,0.046,0.087,0.019,SWING,-0.1839,-0.2410,0.0767,0,0.00,0.134,0.424,0.020,SWING,-0.1268,0.1870,0.0148,0,0.00,0.014,0.166,0.155,STANCE
0.792,60,tripod,0.1957,-0.0015,0.1298,0.0236,0.0811,-0.0090,0.3351,-0.0355,0.3301,-1.2788,0.3484,-1.0733,1.000,0.000,0.0000,0.0000,0.4212,-0.1826,0.0138,1,8.73,2.940,0.924,2.940,STANCE,0.4308,0.1906,0.0148,1,2.00,1.200,0.459,0.460,STANCE,0.1314,-0.3423,0.0205,0,0.00,0.073,0.133,0.013,STANCE,0.1509,0.3491,0.0480,0,0.00,0.199,0.125,0.019,SWING,-0.1584,-0.2491,0.0677,0,0.00,0.350,0.335,0.003,SWING,-0.1261,0.1871,0.0147,0,0.00,0.473,0.203,0.206,STANCE
0.828,64,tripod,0.1996,-0.0013,0.1348,0.0114,0.0919,-0.0346,0.1580,0.0665,0.2896,-0.1172,0.5814,-1.5356,1.000,0.000,0.0000,0.0000,0.4312,-0.1850,0.0134,1,6.21,1.862,1.375,2.940,STANCE,0.4293,0.1831,0.0148,1,3.46,1.285,1.231,1.015,STANCE,0.1157,-0.3416,0.0290,0,0.00,0.387,0.102,0.018,STANCE,0.1773,0.3516,0.0389,0,0.00,0.052,0.007,0.045,SWING,-0.1409,-0.2471,0.0609,0,0.00,0.528,0.218,0.120,SWING,-0.1269,0.1939,0.0186,0,0.00,0.196,0.330,0.181,STANCE
0.854,68,tripod,0.2007,0.0007,0.1394,0.0165,0.0988,-0.0681,-0.0208,0.1460,0.2498,0.3826,0.4447,-2.5520,1.000,0.000,0.0000,0.0000,0.4406,-0.1855,0.0130,1,6.65,1.599,1.247,2.804,STANCE,0.4271,0.1766,0.0149,0,0.00,0.341,0.243,0.039,STANCE,0.0926,-0.3350,0.0273,0,0.00,0.293,0.319,0.036,STANCE,0.2042,0.3574,0.0326,0,0.00,0.267,0.191,0.078,SWING,-0.1344,-0.2256,0.0477,0,0.00,0.421,0.006,0.079,SWING,-0.1235,0.2075,0.0189,0,0.00,0.199,0.437,0.217,STANCE
0.886,72,tripod,0.1994,0.0050,0.1432,0.0290,0.0993,-0.0974,-0.0943,0.3810,0.2026,1.0905,-0.6278,-0.6788,1.000,0.000,0.0000,0.0000,0.4401,-0.1853,0.0136,1,7.37,2.940,1.125,2.940,STANCE,0.4246,0.1709,0.0170,0,0.00,0.370,0.384,0.054,STANCE,0.0646,-0.3232,0.0231,0,0.00,0.379,0.057,0.022,STANCE,0.2302,0.3630,0.0274,0,0.00,0.251,0.021,0.118,SWING,-0.1296,-0.1985,0.0333,0,0.00,0.218,0.213,0.126,SWING,-0.1190,0.2270,0.0179,0,0.00,0.410,0.368,0.211,STANCE
0.926,76,tripod,0.1979,0.0123,0.1470,0.0479,0.0854,-0.0856,-0.0878,0.4345,0.1781,1.0651,-0.6922,0.9368,1.000,0.000,0.0000,0.0000,0.4417,-0.1873,0.0143,0,0.00,0.193,0.199,0.061,STANCE,0.4202,0.1794,0.0247,0,0.00,0.068,0.150,0.011,SWING,0.0567,-0.3120,0.0164,0,0.00,0.095,0.189,0.016,SWING,0.2431,0.3718,0.0251,0,0.00,0.185,0.095,0.098,STANCE,-0.1154,-0.1766,0.0152,0,0.00,0.599,0.083,0.108,STANCE,-0.1227,0.2384,0.0168,0,0.00,0.072,0.233,0.045,SWING
0.985,80,tripod,0.1961,0.0181,0.1487,0.0407,0.0892,-0.0543,-0.1143,0.3373,0.0657,-0.4387,0.5900,1.9985,1.000,0.000,0.0000,0.0000,0.4473,-0.1919,0.0172,0,0.00,0.600,0.207,0.068,STANCE,0.4132,0.1905,0.0353,0,0.00,0.028,0.385,0.111,SWING,0.0654,-0.3103,0.0297,0,0.00,0.095,0.325,0.160,SWING,0.2447,0.3722,0.0144,1,7.45,1.285,2.940,1.685,STANCE,-0.1048,-0.1597,0.0133,0,0.00,0.365,0.058,0.047,STANCE,-0.1448,0.2425,0.0330,0,0.00,0.173,0.390,0.183,SWING
1.016,84,tripod,0.1944,0.0241,0.1483,0.0448,0.0898,-0.0253,-0.1187,0.3548,-0.0806,-0.1961,-0.1548,1.1712,1.000,0.000,0.0000,0.0000,0.4529,-0.1916,0.0147,1,15.40,2.940,0.091,2.940,STANCE,0.4053,0.2014,0.0468,0,0.00,0.357,0.087,0.127,SWING,0.0756,-0.3058,0.0399,0,0.00,0.601,0.307,0.062,SWING,0.2428,0.3723,0.0194,0,0.00,0.417,0.558,0.221,STANCE,-0.1029,-0.1513,0.0213,0,0.00,0.005,0.176,0.083,STANCE,-0.1532,0.2385,0.0462,0,0.00,0.439,0.084,0.128,SWING
1.052,88,tripod,0.1929,0.0294,0.1464,0.0453,0.0841,-0.0111,-0.0358,0.2339,-0.0772,1.3174,-1.2455,0.0785,1.000,0.000,0.0000,0.0000,0.4476,-0.1864,0.0147,1,5.27,0.348,2.509,2.114,STANCE,0.3999,0.2076,0.0564,0,0.00,0.591,0.725,0.158,SWING,0.0822,-0.2998,0.0496,0,0.00,0.325,0.450,0.146,SWING,0.2313,0.3755,0.0136,1,31.08,2.940,2.940,2.940,STANCE,-0.0995,-0.1413,0.0183,0,0.00,0.036,0.229,0.063,STANCE,-0.1565,0.2372,0.0541,0,0.00,0.500,0.149,0.131,SWING
1.102,92,tripod,0.1943,0.0307,0.1466,0.0484,0.0760,-0.0082,0.1091,0.0373,-0.0156,-0.2101,-0.2888,0.1245,1.000,0.000,0.0000,0.0000,0.4405,-0.1841,0.0167,0,0.00,0.294,0.031,0.036,STANCE,0.4028,0.2072,0.0691,0,0.00,0.397,0.082,0.103,SWING,0.0909,-0.2978,0.0572,0,0.00,0.814,0.157,0.031,SWING,0.2263,0.3774,0.0147,0,0.00,0.028,0.130,0.004,STANCE,-0.1043,-0.1379,0.0146,0,0.00,0.305,0.244,0.049,STANCE,-0.1525,0.2384,0.0633,0,0.00,0.069,0.169,0.096,SWING
1.136,96,tripod,0.1957,0.0314,0.1447,0.0439,0.0692,-0.0034,0.0799,0.0428,-0.1755,-0.1928,-0.2667,0.3355,1.000,0.000,0.0000,0.0000,0.4339,-0.1833,0.0185,0,0.00,0.311,0.047,0.029,STANCE,0.4204,0.2090,0.0696,0,0.00,0.156,0.090,0.094,SWING,0.1109,-0.2997,0.0659,0,0.00,0.028,0.101,0.107,SWING,0.2153,0.3785,0.0205,0,0.00,0.604,0.054,0.058,STANCE,-0.1110,-0.1385,0.0200,0,0.00,0.160,0.165,0.104,STANCE,-0.1453,0.2419,0.0698,0,0.00,0.461,0.163,0.090,SWING
1.155,100,tripod,0.1971,0.0320,0.1403,0.0415,0.0664,0.0037,0.0773,0.0383,-0.3304,-0.1259,-0.1257,0.4206,1.000,0.000,0.0000,0.0000,0.4274,-0.1815,0.0164,0,0.00,0.310,0.083,0.032,STANCE,0.4388,0.2099,0.0688,0,0.00,0.154,0.106,0.095,SWING,0.1319,-0.2995,0.0716,0,0.00,0.025,0.151,0.012,SWING,0.2050,0.3789,0.0159,0,0.00,0.612,0.089,0.014,STANCE,-0.1175,-0.1400,0.0158,0,0.00,0.112,0.061,0.074,STANCE,-0.1353,0.2495,0.0752,0,0.00,0.507,0.108,0.101,SWING
1.232,104,tripod,0.2021,0.0321,0.1380,0.0414,0.0655,0.0078,0.4385,0.0546,-0.0956,-0.1886,-0.3081,-0.0711,1.000,0.000,0.0000,0.0000,0.4236,-0.1802,0.0145,0,0.00,0.381,0.010,0.030,STANCE,0.4603,0.2080,0.0699,0,0.00,0.164,0.022,0.102,SWING,0.1528,-0.3055,0.0762,0,0.00,0.067,0.096,0.071,SWING,0.1987,0.3790,0.0151,0,0.00,0.796,0.003,0.000,STANCE,-0.1179,-0.1401,0.0145,1,8.86,1.027,1.125,2.940,STANCE,-0.1193,0.2594,0.0830,0,0.00,0.206,0.045,0.128,SWING
1.264,108,tripod,0.2107,0.0331,0.1363,0.0388,0.0623,0.0066,0.5491,-0.0008,-0.0240,0.0527,0.0740,-0.1566,1.000,0.000,0.0000,0.0000,0.4230,-0.1792,0.0146,1,18.33,2.940,2.088,1.060,STANCE,0.4819,0.2013,0.0618,0,0.00,0.251,0.242,0.086,SWING,0.1755,-0.3126,0.0750,0,0.00,0.190,0.042,0.008,SWING,0.1971,0.3795,0.0145,1,22.29,2.940,1.863,2.023,STANCE,-0.1187,-0.1401,0.0144,0,0.00,0.013,0.291,0.228,STANCE,-0.0945,0.2678,0.0788,0,0.00,0.573,0.303,0.049,SWING
1.296,112,tripod,0.2195,0.0331,0.1351,0.0360,0.0624,0.0049,0.4837,0.0026,-0.0905,-0.2092,-0.0082,-0.0236,1.000,0.000,0.0000,0.0000,0.4222,-0.1797,0.0145,1,12.07,1.951,1.613,0.311,STANCE,0.5019,0.1964,0.0549,0,0.00,0.173,0.288,0.116,SWING,0.1990,-0.3159,0.0712,0,0.00,0.026,0.353,0.033,SWING,0.1962,0.3791,0.0147,1,5.87,2.583,2.555,1.864,STANCE,-0.1212,-0.1414,0.0167,0,0.00,0.109,0.028,0.110,STANCE,-0.0747,0.2646,0.0731,0,0.00,0.122,0.369,0.022,SWING
1.317,116,tripod,0.2277,0.0329,0.1338,0.0347,0.0607,0.0042,0.5392,0.0100,-0.0377,-0.1269,0.1352,-0.0940,1.000,0.000,0.0000,0.0000,0.4212,-0.1799,0.0144,1,4.72,0.158,1.930,1.565,STANCE,0.5151,0.1979,0.0441,0,0.00,0.100,0.004,0.112,SWING,0.2222,-0.3179,0.0592,0,0.00,0.023,0.177,0.061,SWING,0.1953,0.3788,0.0146,1,3.15,1.037,1.176,0.852,STANCE,-0.1220,-0.1419,0.0149,1,5.66,1.928,0.704,1.865,STANCE,-0.0548,0.2551,0.0585,0,0.00,0.191,0.080,0.106,SWING
1.360,120,tripod,0.2363,0.0331,0.1322,0.0306,0.0598,0.0032,0.4960,0.0112,-0.1411,-0.3279,-0.2278,-0.0378,1.000,0.000,0.0000,0.0000,0.4203,-0.1801,0.0144,1,1.81,0.227,0.567,0.496,STANCE,0.5274,0.1996,0.0312,0,0.00,0.019,0.068,0.095,SWING,0.2460,-0.3209,0.0474,0,0.00,0.082,0.118,0.005,SWING,0.1941,0.3784,0.0150,0,0.00,0.540,0.165,0.031,STANCE,-0.1232,-0.1424,0.0163,0,0.00,0.192,0.051,0.091,STANCE,-0.0334,0.2448,0.0452,0,0.00,0.027,0.146,0.108,SWING
1.393,124,tripod,0.2448,0.0332,0.1304,0.0279,0.0571,0.0019,0.4861,0.0008,-0.0998,-0.2399,-0.0855,0.0906,1.000,0.000,0.0000,0.0000,0.4194,-0.1805,0.0143,1,6.86,0.824,2.568,1.896,STANCE,0.5392,0.2009,0.0186,0,0.00,0.055,0.017,0.089,SWING,0.2698,-0.3208,0.0345,0,0.00,0.089,0.137,0.006,SWING,0.1937,0.3781,0.0149,1,6.68,1.839,2.761,2.013,STANCE,-0.1236,-0.1422,0.0153,0,0.00,0.233,0.005,0.108,STANCE,-0.0114,0.2342,0.0334,0,0.00,0.110,0.061,0.101,SWING
1.455,128,tripod,0.2499,0.0332,0.1290,0.0360,0.0469,-0.0007,0.2796,-0.0089,-0.1521,0.7133,-0.9773,-0.1508,1.000,0.000,0.0000,0.0000,0.4245,-0.1802,0.0179,0,0.00,0.075,0.041,0.053,SWING,0.5475,0.2043,0.0139,0,0.00,0.046,0.008,0.100,STANCE,0.2895,-0.3109,0.0188,0,0.00,0.218,0.327,0.079,STANCE,0.2002,0.3786,0.0203,0,0.00,0.164,0.042,0.016,SWING,-0.1200,-0.1415,0.0156,0,0.00,0.131,0.208,0.033,SWING,-0.0018,0.2277,0.0245,0,0.00,0.244,0.140,0.032,STANCE
1.506,132,tripod,0.2548,0.0329,0.1260,0.0322,0.0386,-0.0030,0.3112,-0.0218,-0.0748,-0.0881,0.1294,-0.0271,1.000,0.000,0.0000,0.0000,0.4293,-0.1794,0.0281,0,0.00,0.068,0.019,0.136,SWING,0.5625,0.2105,0.0149,1,18.21,0.041,0.879,2.940,STANCE,0.2932,-0.3080,0.0139,1,19.60,2.940,2.940,0.661,STANCE,0.2079,0.3764,0.0271,0,0.00,0.095,0.652,0.007,SWING,-0.1131,-0.1413,0.0204,0,0.00,0.001,0.256,0.050,SWING,-0.0025,0.2267,0.0129,1,32.53,2.940,2.940,2.940,STANCE
1.559,136,tripod,0.2618,0.0314,0.1278,0.0367,0.0509,-0.0085,0.5227,-0.0984,0.1140,0.1939,0.4145,-0.3145,1.000,0.000,0.0000,0.0000,0.4325,-0.1784,0.0379,0,0.00,0.064,0.113,0.104,SWING,0.5714,0.2130,0.0157,0,0.00,0.092,0.038,0.085,STANCE,0.2921,-0.3082,0.0138,0,0.00,0.045,0.059,0.013,STANCE,0.2160,0.3737,0.0416,0,0.00,0.099,0.156,0.016,SWING,-0.1071,-0.1404,0.0373,0,0.00,0.113,0.154,0.010,SWING,-0.0024,0.2261,0.0126,0,0.00,0.414,0.075,0.116,STANCE
1.596,140,tripod,0.2706,0.0298,0.1282,0.0385,0.0569,-0.0122,0.5364,-0.1010,-0.0268,0.0014,0.2426,0.0026,1.000,0.000,0.0000,0.0000,0.4400,-0.1800,0.0462,0,0.00,0.021,0.175,0.028,SWING,0.5871,0.2171,0.0172,0,0.00,0.021,0.011,0.073,STANCE,0.2835,-0.3102,0.0140,1,3.34,1.121,0.409,0.215,STANCE,0.2262,0.3743,0.0543,0,0.00,0.249,0.267,0.063,SWING,-0.1006,-0.1413,0.0510,0,0.00,0.186,0.173,0.045,SWING,-0.0047,0.2267,0.0135,1,0.78,0.107,0.081,0.443,STANCE
1.648,144,tripod,0.2811,0.0283,0.1279,0.0394,0.0567,-0.0103,0.7003,-0.0872,-0.0176,0.0208,0.0505,0.2971,1.000,0.000,0.0000,0.0000,0.4630,-0.1845,0.0496,0,0.00,0.198,0.118,0.080,SWING,0.5905,0.2165,0.0177,0,0.00,0.150,0.055,0.018,STANCE,0.2830,-0.3113,0.0139,0,0.29,0.913,0.118,0.107,STANCE,0.2450,0.3736,0.0562,0,0.00,0.029,0.028,0.014,SWING,-0.0828,-0.1464,0.0529,0,0.00,0.301,0.112,0.145,SWING,-0.0048,0.2265,0.0135,1,6.63,0.989,1.391,2.940,STANCE
1.684,148,tripod,0.2935,0.0266,0.1269,0.0380,0.0608,-0.0093,0.7468,-0.1027,-0.1090,-0.2273,0.5129,-0.1142,1.000,0.000,0.0000,0.0000,0.4928,-0.1906,0.0519,0,0.00,0.018,0.102,0.092,SWING,0.5932,0.2148,0.0163,0,0.00,0.294,0.025,0.013,STANCE,0.2851,-0.3132,0.0140,1,1.72,1.333,0.038,0.208,STANCE,0.2717,0.3720,0.0542,0,0.00,0.158,0.026,0.011,SWING,-0.0582,-0.1592,0.0558,0,0.00,0.113,0.073,0.125,SWING,-0.0039,0.2261,0.0136,0,0.00,0.307,0.023,0.074,STANCE
1.744,152,tripod,0.3047,0.0264,0.1266,0.0375,0.0660,-0.0078,0.5814,0.0278,0.0680,0.0286,0.3377,0.1070,1.000,0.000,0.0000,0.0000,0.5210,-0.1925,0.0516,0,0.00,0.048,0.154,0.092,SWING,0.5946,0.2140,0.0144,1,8.41,2.149,0.179,1.484,STANCE,0.2855,-0.3135,0.0139,1,5.14,2.940,0.768,0.152,STANCE,0.2975,0.3737,0.0513,0,0.00,0.016,0.151,0.008,SWING,-0.0306,-0.1715,0.0532,0,0.00,0.069,0.247,0.036,SWING,-0.0026,0.2260,0.0138,0,0.00,0.212,0.266,0.179,STANCE
1.766,156,tripod,0.3149,0.0269,0.1279,0.0360,0.0717,-0.0059,0.5847,0.0235,0.0720,-0.0274,0.3898,0.1138,1.000,0.000,0.0000,0.0000,0.5451,-0.1882,0.0438,0,0.00,0.020,0.235,0.114,SWING,0.5945,0.2143,0.0144,1,8.11,1.500,0.927,2.940,STANCE,0.2858,-0.3132,0.0139,1,2.80,1.877,0.525,0.230,STANCE,0.3218,0.3781,0.0485,0,0.00,0.079,0.135,0.007,SWING,-0.0009,-0.1790,0.0454,0,0.00,0.018,0.380,0.004,SWING,-0.0022,0.2261,0.0144,0,0.00,0.097,0.288,0.186,STANCE
1.801,160,tripod,0.3248,0.0271,0.1288,0.0349,0.0762,-0.0038,0.5574,0.0017,0.0231,-0.0590,0.1974,0.1617,1.000,0.000,0.0000,0.0000,0.5693,-0.1828,0.0366,0,0.00,0.077,0.132,0.103,SWING,0.5943,0.2147,0.0145,1,7.14,0.330,0.496,2.124,STANCE,0.2858,-0.3130,0.0139,1,1.69,1.317,0.277,0.115,STANCE,0.3464,0.3799,0.0456,0,0.00,0.071,0.144,0.008,SWING,0.0287,-0.1846,0.0393,0,0.00,0.047,0.185,0.050,SWING,-0.0021,0.2259,0.0151,0,0.00,0.230,0.138,0.141,STANCE
