t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
0.000,4,1,0.0017,-0.0040,0.2038,-0.0006,-0.0047,0.0061,0.0015,0.0011,-0.0004,-0.0019,-0.0173,-0.0031,0.000,0.000,0.0000,0.0000,0.2944,-0.1875,0.0149,0,0.082,0.130,0.108,,0.2946,0.1848,0.0149,0,0.044,0.081,0.072,,0.0044,-0.3407,0.0140,1,0.257,2.842,1.519,,-0.0003,0.3327,0.0139,1,0.197,2.940,1.652,,-0.3028,-0.2034,0.0150,1,0.279,0.706,0.463,,-0.3060,0.1910,0.0149,1,0.348,0.794,0.609,
0.063,8,1,0.0017,-0.0040,0.2038,-0.0007,-0.0047,0.0062,0.0024,0.0025,0.0024,0.0127,-0.0094,-0.0007,0.000,0.000,0.0000,0.0000,0.2944,-0.1875,0.0149,0,0.042,0.066,0.043,,0.2947,0.1848,0.0149,0,0.021,0.017,0.033,,0.0044,-0.3407,0.0140,1,0.283,2.869,1.591,,-0.0003,0.3327,0.0139,1,0.261,2.930,1.622,,-0.3028,-0.2034,0.0150,1,0.292,0.733,0.470,,-0.3065,0.1913,0.0150,1,0.310,0.739,0.470,
0.083,12,1,0.0017,-0.0040,0.2038,-0.0007,-0.0046,0.0061,-0.0034,-0.0011,0.0005,-0.0342,0.0546,-0.0494,0.000,0.000,0.0000,0.0000,0.2945,-0.1875,0.0149,1,0.453,1.028,0.658,,0.2946,0.1848,0.0149,0,0.015,0.100,0.076,,0.0045,-0.3407,0.0140,1,0.293,2.331,1.330,,-0.0003,0.3327,0.0140,1,0.539,2.940,1.640,,-0.3027,-0.2034,0.0150,1,0.312,0.647,0.422,,-0.3067,0.1915,0.0150,0,0.244,0.644,0.382,
0.141,16,1,0.0017,-0.0040,0.2037,-0.0007,-0.0047,0.0062,0.0006,-0.0005,-0.0020,-0.0178,-0.0290,-0.0001,0.000,0.000,0.0000,0.0000,0.2944,-0.1875,0.0149,0,0.013,0.015,0.008,,0.2946,0.1848,0.0149,0,0.075,0.094,0.087,,0.0045,-0.3407,0.0140,1,0.279,2.564,1.411,,-0.0003,0.3327,0.0139,1,0.436,2.940,1.742,,-0.3026,-0.2033,0.0150,1,0.211,0.645,0.399,,-0.3057,0.1907,0.0148,1,0.068,0.057,0.051,
0.162,20,1,0.0017,-0.0040,0.2037,-0.0007,-0.0047,0.0062,0.0015,0.0025,0.0014,0.0026,-0.0199,0.0010,0.000,0.000,0.0000,0.0000,0.2945,-0.1875,0.0149,0,0.047,0.082,0.055,,0.2948,0.1850,0.0149,0,0.021,0.046,0.049,,0.0045,-0.3407,0.0140,1,0.297,2.885,1.566,,-0.0003,0.3327,0.0139,1,0.259,2.940,1.620,,-0.3026,-0.2033,0.0150,1,0.293,0.737,0.559,,-0.3062,0.1911,0.0149,1,0.332,0.779,0.590,
0.225,24,1,0.0017,-0.0040,0.2037,-0.0007,-0.0047,0.0063,0.0020,0.0016,0.0016,0.0039,-0.0162,0.0014,0.000,0.000,0.0000,0.0000,0.2945,-0.1875,0.0149,0,0.058,0.111,0.066,,0.2947,0.1849,0.0149,0,0.015,0.012,0.025,,0.0045,-0.3407,0.0140,1,0.306,2.892,1.551,,-0.0004,0.3327,0.0139,1,0.287,2.940,1.653,,-0.3025,-0.2033,0.0149,1,0.298,0.748,0.574,,-0.3066,0.1914,0.0150,1,0.285,0.699,0.421,
0.246,28,1,0.0017,-0.0040,0.2037,-0.0008,-0.0047,0.0063,0.0005,0.0004,-0.0013,-0.0158,-0.0305,0.0020,0.000,0.000,0.0000,0.0000,0.2945,-0.1876,0.0149,0,0.018,0.021,0.004,,0.2947,0.1849,0.0149,0,0.066,0.058,0.056,,0.0045,-0.3407,0.0140,1,0.405,2.571,1.416,,-0.0004,0.3327,0.0139,1,0.592,2.940,1.732,,-0.3023,-0.2032,0.0149,1,0.228,0.672,0.519,,-0.3060,0.1908,0.0148,1,0.065,0.059,0.029,
0.308,32,1,0.0017,-0.0040,0.2037,-0.0007,-0.0047,0.0064,0.0017,0.0020,-0.0003,0.0360,-0.0272,-0.0079,0.000,0.000,0.0000,0.0000,0.2946,-0.1876,0.0149,1,0.168,0.246,0.149,,0.2948,0.1850,0.0149,0,0.013,0.034,0.049,,0.0046,-0.3407,0.0140,1,0.108,2.940,1.544,,-0.0004,0.3327,0.0139,1,0.148,2.901,1.619,,-0.3021,-0.2031,0.0149,1,0.126,0.043,0.049,,-0.3066,0.1913,0.0149,1,0.343,0.819,0.634,
0.328,36,1,0.0017,-0.0040,0.2037,-0.0008,-0.0046,0.0063,-0.0044,-0.0007,0.0007,-0.0249,0.0410,-0.0508,0.000,0.000,0.0000,0.0000,0.2947,-0.1877,0.0149,1,0.560,1.068,0.682,,0.2947,0.1850,0.0149,0,0.005,0.068,0.056,,0.0046,-0.3407,0.0140,1,0.570,2.566,1.314,,-0.0004,0.3327,0.0139,1,0.901,2.940,1.615,,-0.3022,-0.2032,0.0149,1,0.152,0.023,0.013,,-0.3070,0.1916,0.0150,0,0.282,0.738,0.454,
0.391,40,1,0.0017,-0.0040,0.2037,-0.0008,-0.0047,0.0064,0.0016,0.0023,-0.0002,-0.0009,-0.0318,0.0004,0.000,0.000,0.0000,0.0000,0.2947,-0.1876,0.0149,0,0.029,0.025,0.018,,0.2948,0.1850,0.0149,0,0.062,0.085,0.086,,0.0046,-0.3407,0.0140,1,0.133,2.843,1.465,,-0.0004,0.3327,0.0139,1,0.384,2.940,1.674,,-0.3021,-0.2031,0.0149,1,0.045,0.060,0.043,,-0.3063,0.1910,0.0149,1,0.064,0.043,0.041,
0.412,44,1,0.0017,-0.0040,0.2037,-0.0007,-0.0047,0.0065,0.0014,0.0014,-0.0006,0.0356,-0.0268,-0.0088,0.000,0.000,0.0000,0.0000,0.2946,-0.1875,0.0149,1,0.176,0.253,0.158,,0.2948,0.1850,0.0149,0,0.016,0.039,0.053,,0.0046,-0.3407,0.0140,1,0.106,2.940,1.542,,-0.0004,0.3327,0.0139,1,0.135,2.906,1.626,,-0.3020,-0.2030,0.0149,1,0.124,0.043,0.052,,-0.3065,0.1912,0.0149,1,0.340,0.812,0.629,
0.475,48,1,0.0017,-0.0040,0.2037,-0.0007,-0.0046,0.0064,-0.0045,-0.0009,0.0007,-0.0246,0.0400,-0.0497,0.000,0.000,0.0000,0.0000,0.2946,-0.1875,0.0149,1,0.599,0.975,0.616,,0.2948,0.1850,0.0149,0,0.003,0.070,0.058,,0.0046,-0.3407,0.0140,1,0.490,2.602,1.335,,-0.0004,0.3327,0.0139,1,0.872,2.940,1.606,,-0.3019,-0.2030,0.0148,1,0.148,0.022,0.014,,-0.3068,0.1914,0.0150,0,0.278,0.727,0.449,
0.495,52,1,0.0017,-0.0040,0.2038,-0.0007,-0.0046,0.0065,-0.0016,-0.0035,0.0010,-0.0050,0.0523,0.0178,0.000,0.000,0.0000,0.0000,0.2946,-0.1875,0.0149,1,0.684,1.170,0.735,,0.2947,0.1850,0.0149,0,0.012,0.046,0.042,,0.0046,-0.3407,0.0140,1,0.030,2.291,1.462,,-0.0004,0.3327,0.0139,1,0.696,2.940,1.646,,-0.3029,-0.2037,0.0150,0,0.218,0.598,0.375,,-0.3069,0.1915,0.0151,0,0.241,0.656,0.399,
0.559,56,1,0.0017,-0.0040,0.2038,-0.0007,-0.0046,0.0065,0.0006,0.0010,-0.0003,-0.0019,-0.0308,-0.0030,0.000,0.000,0.0000,0.0000,0.2946,-0.1874,0.0149,0,0.005,0.004,0.025,,0.2947,0.1850,0.0149,0,0.042,0.038,0.049,,0.0046,-0.3407,0.0140,1,0.058,2.785,1.432,,-0.0004,0.3327,0.0139,1,0.281,2.940,1.715,,-0.3019,-0.2029,0.0149,1,0.050,0.047,0.047,,-0.3058,0.1907,0.0148,1,0.069,0.036,0.050,
0.580,60,1,0.0017,-0.0040,0.2038,-0.0006,-0.0047,0.0066,0.0001,0.0009,-0.0004,-0.0034,-0.0303,-0.0036,0.000,0.000,0.0000,0.0000,0.2945,-0.1874,0.0149,0,0.003,0.001,0.020,,0.2945,0.1848,0.0149,0,0.040,0.033,0.046,,0.0046,-0.3407,0.0140,1,0.041,2.802,1.439,,-0.0004,0.3327,0.0139,1,0.256,2.940,1.709,,-0.3019,-0.2029,0.0149,1,0.051,0.047,0.046,,-0.3056,0.1905,0.0149,1,0.069,0.035,0.049,
0.641,64,1,0.0017,-0.0040,0.2038,-0.0005,-0.0047,0.0066,-0.0001,0.0005,-0.0011,-0.0054,-0.0296,-0.0037,0.000,0.000,0.0000,0.0000,0.2946,-0.1874,0.0149,0,0.005,0.009,0.028,,0.2943,0.1847,0.0149,0,0.041,0.040,0.049,,0.0046,-0.3407,0.0140,1,0.015,2.777,1.427,,-0.0004,0.3327,0.0139,1,0.222,2.940,1.722,,-0.3021,-0.2031,0.0149,1,0.052,0.046,0.048,,-0.3056,0.1906,0.0149,1,0.070,0.036,0.050,
0.662,68,1,0.0017,-0.0040,0.2038,-0.0006,-0.0047,0.0066,0.0007,0.0018,-0.0010,0.0304,-0.0267,-0.0080,0.000,0.000,0.0000,0.0000,0.2947,-0.1875,0.0149,1,0.152,0.240,0.144,,0.2944,0.1848,0.0149,0,0.012,0.030,0.046,,0.0046,-0.3407,0.0140,1,0.067,2.940,1.540,,-0.0004,0.3327,0.0139,1,0.069,2.895,1.617,,-0.3020,-0.2030,0.0149,1,0.122,0.042,0.046,,-0.3062,0.1910,0.0149,1,0.337,0.799,0.618,
0.727,72,1,0.0017,-0.0040,0.2038,-0.0005,-0.0047,0.0067,0.0012,0.0018,-0.0009,0.0322,-0.0204,-0.0128,0.000,0.000,0.0000,0.0000,0.2947,-0.1875,0.0149,0,0.163,0.238,0.161,,0.2944,0.1848,0.0149,0,0.007,0.014,0.027,,0.0047,-0.3407,0.0140,1,0.052,2.940,1.547,,-0.0004,0.3327,0.0139,1,0.045,2.839,1.599,,-0.3021,-0.2031,0.0148,1,0.124,0.028,0.039,,-0.3065,0.1912,0.0150,1,0.331,0.793,0.519,
0.748,76,2,0.0017,-0.0040,0.2038,-0.0007,-0.0047,0.0066,-0.0041,-0.0004,0.0014,-0.0277,0.0406,-0.0478,0.000,0.000,0.0000,0.0000,0.2949,-0.1876,0.0149,1,0.571,1.170,0.735,,0.2944,0.1848,0.0149,0,0.015,0.053,0.054,,0.0047,-0.3407,0.0140,1,0.573,2.533,1.329,,-0.0004,0.3327,0.0139,1,0.939,2.940,1.605,,-0.3020,-0.2031,0.0148,1,0.148,0.021,0.009,,-0.3070,0.1916,0.0151,0,0.286,0.739,0.463,
0.814,80,2,0.0017,-0.0040,0.2037,-0.0007,-0.0047,0.0067,0.0016,-0.0019,-0.0024,0.0077,-0.0153,0.0704,0.000,0.000,0.0000,0.0000,0.2950,-0.1877,0.0149,0,0.034,0.120,0.096,,0.2946,0.1849,0.0149,0,0.070,0.085,0.080,,0.0047,-0.3407,0.0140,1,0.596,2.617,1.563,,-0.0004,0.3327,0.0139,1,0.257,2.940,1.751,,-0.3028,-0.2037,0.0150,0,0.106,0.590,0.348,,-0.3060,0.1908,0.0149,1,0.067,0.082,0.057,
0.835,84,2,0.0017,-0.0040,0.2037,-0.0007,-0.0048,0.0068,0.0032,-0.0017,-0.0010,0.0291,-0.0157,0.0682,0.000,0.000,0.0000,0.0000,0.2952,-0.1879,0.0149,1,0.174,0.443,0.297,,0.2946,0.1850,0.0149,0,0.051,0.067,0.066,,0.0047,-0.3407,0.0140,1,0.691,2.810,1.649,,-0.0004,0.3327,0.0139,1,0.127,2.940,1.667,,-0.3028,-0.2038,0.0150,0,0.168,0.651,0.399,,-0.3065,0.1911,0.0149,1,0.353,0.844,0.629,
0.898,88,2,0.0017,-0.0040,0.2038,-0.0007,-0.0046,0.0068,-0.0015,-0.0012,0.0011,0.0123,0.0654,0.0130,0.000,0.000,0.0000,0.0000,0.2953,-0.1879,0.0148,1,0.415,0.799,0.534,,0.2945,0.1849,0.0149,0,0.007,0.056,0.048,,0.0047,-0.3407,0.0140,1,0.028,2.478,1.489,,-0.0004,0.3327,0.0139,1,0.461,2.940,1.651,,-0.3029,-0.2039,0.0150,0,0.244,0.630,0.393,,-0.3069,0.1915,0.0150,0,0.236,0.648,0.392,
0.919,92,2,0.0018,-0.0040,0.2038,-0.0007,-0.0046,0.0068,0.0009,0.0015,-0.0005,-0.0016,-0.0305,-0.0036,0.000,0.000,0.0000,0.0000,0.2949,-0.1876,0.0149,0,0.023,0.017,0.006,,0.2946,0.1850,0.0149,0,0.057,0.077,0.078,,0.0047,-0.3407,0.0140,1,0.063,2.851,1.481,,-0.0004,0.3327,0.0139,1,0.324,2.940,1.679,,-0.3020,-0.2030,0.0149,1,0.048,0.055,0.047,,-0.3057,0.1905,0.0148,1,0.067,0.039,0.050,
0.984,96,2,0.0018,-0.0040,0.2038,-0.0006,-0.0046,0.0068,0.0005,0.0009,-0.0005,-0.0042,-0.0295,-0.0035,0.000,0.000,0.0000,0.0000,0.2949,-0.1875,0.0149,0,0.023,0.009,0.012,,0.2945,0.1850,0.0149,0,0.054,0.075,0.081,,0.0047,-0.3407,0.0140,1,0.024,2.829,1.473,,-0.0004,0.3327,0.0139,1,0.284,2.940,1.702,,-0.3021,-0.2031,0.0149,1,0.048,0.057,0.044,,-0.3056,0.1905,0.0149,1,0.064,0.041,0.043,
1.005,100,2,0.0018,-0.0040,0.2038,-0.0006,-0.0046,0.0068,0.0007,0.0016,-0.0009,0.0312,-0.0261,-0.0065,0.000,0.000,0.0000,0.0000,0.2950,-0.1876,0.0148,1,0.146,0.270,0.165,,0.2946,0.1850,0.0149,0,0.012,0.034,0.048,,0.0047,-0.3407,0.0140,1,0.073,2.940,1.542,,-0.0004,0.3327,0.0139,1,0.105,2.914,1.621,,-0.3019,-0.2030,0.0149,1,0.122,0.041,0.050,,-0.3061,0.1909,0.0149,1,0.337,0.798,0.617,
1.069,104,2,0.0018,-0.0040,0.2038,-0.0006,-0.0047,0.0068,0.0013,0.0016,-0.0006,0.0324,-0.0227,-0.0077,0.000,0.000,0.0000,0.0000,0.2949,-0.1875,0.0149,1,0.151,0.248,0.155,,0.2946,0.1850,0.0149,0,0.006,0.020,0.033,,0.0048,-0.3407,0.0140,1,0.073,2.940,1.550,,-0.0004,0.3327,0.0139,1,0.087,2.847,1.609,,-0.3018,-0.2030,0.0148,1,0.118,0.030,0.036,,-0.3064,0.1911,0.0150,1,0.327,0.791,0.514,
1.090,108,2,0.0018,-0.0040,0.2038,-0.0007,-0.0045,0.0068,-0.0019,-0.0032,0.0012,-0.0002,0.0481,0.0190,0.000,0.000,0.0000,0.0000,0.2946,-0.1873,0.0149,1,0.607,1.067,0.650,,0.2947,0.1851,0.0149,0,0.013,0.062,0.057,,0.0048,-0.3407,0.0140,1,0.012,2.363,1.487,,-0.0004,0.3327,0.0139,1,0.678,2.940,1.623,,-0.3028,-0.2037,0.0150,0,0.201,0.569,0.350,,-0.3064,0.1911,0.0150,0,0.222,0.610,0.366,
1.155,112,2,0.0018,-0.0040,0.2038,-0.0006,-0.0046,0.0068,-0.0019,-0.0036,0.0009,-0.0031,0.0495,0.0182,0.000,0.000,0.0000,0.0000,0.2947,-0.1873,0.0149,1,0.593,1.140,0.718,,0.2945,0.1850,0.0149,0,0.011,0.040,0.046,,0.0048,-0.3407,0.0140,1,0.023,2.327,1.476,,-0.0005,0.3327,0.0139,1,0.659,2.940,1.637,,-0.3028,-0.2037,0.0150,0,0.215,0.598,0.366,,-0.3063,0.1910,0.0150,0,0.232,0.630,0.379,
1.175,116,2,0.0018,-0.0040,0.2038,-0.0006,-0.0046,0.0069,-0.0045,-0.0006,0.0010,-0.0276,0.0401,-0.0489,0.000,0.000,0.0000,0.0000,0.2948,-0.1874,0.0149,1,0.551,1.082,0.679,,0.2944,0.1849,0.0149,0,0.014,0.054,0.056,,0.0048,-0.3407,0.0140,1,0.540,2.575,1.350,,-0.0005,0.3327,0.0139,1,0.891,2.940,1.597,,-0.3018,-0.2030,0.0148,1,0.145,0.019,0.009,,-0.3066,0.1912,0.0150,0,0.279,0.717,0.452,
1.242,120,2,0.0018,-0.0040,0.2038,-0.0006,-0.0046,0.0069,0.0012,-0.0018,-0.0024,0.0104,-0.0153,0.0685,0.000,0.000,0.0000,0.0000,0.2948,-0.1874,0.0149,0,0.005,0.012,0.024,,0.2945,0.1850,0.0149,0,0.068,0.080,0.079,,0.0048,-0.3407,0.0140,1,0.598,2.690,1.599,,-0.0005,0.3327,0.0139,1,0.295,2.940,1.745,,-0.3027,-0.2037,0.0150,0,0.106,0.585,0.339,,-0.3056,0.1905,0.0149,1,0.064,0.075,0.043,
1.262,124,2,0.0018,-0.0040,0.2037,-0.0007,-0.0047,0.0068,0.0016,0.0013,-0.0004,0.0030,-0.0159,-0.0024,0.000,0.000,0.0000,0.0000,0.2949,-0.1875,0.0149,0,0.062,0.077,0.079,,0.2946,0.1851,0.0149,0,0.043,0.078,0.069,,0.0048,-0.3407,0.0140,1,0.263,2.866,1.525,,-0.0005,0.3327,0.0139,1,0.234,2.940,1.644,,-0.3025,-0.2036,0.0150,1,0.279,0.708,0.462,,-0.3059,0.1906,0.0149,1,0.340,0.781,0.600,
1.328,128,2,0.0018,-0.0040,0.2038,-0.0007,-0.0047,0.0069,0.0017,0.0017,0.0010,0.0016,-0.0175,-0.0005,0.000,0.000,0.0000,0.0000,0.2950,-0.1875,0.0149,0,0.037,0.050,0.035,,0.2947,0.1851,0.0149,0,0.029,0.061,0.068,,0.0048,-0.3407,0.0140,1,0.309,2.886,1.541,,-0.0005,0.3327,0.0139,1,0.323,2.940,1.636,,-0.3023,-0.2035,0.0150,1,0.277,0.704,0.452,,-0.3063,0.1910,0.0150,1,0.343,0.800,0.610,
1.348,132,2,0.0018,-0.0040,0.2038,-0.0006,-0.0047,0.0071,0.0034,-0.0009,-0.0004,0.0312,-0.0028,0.0643,0.000,0.000,0.0000,0.0000,0.2950,-0.1875,0.0149,0,0.120,0.297,0.204,,0.2945,0.1850,0.0149,0,0.034,0.014,0.028,,0.0048,-0.3407,0.0140,1,0.647,2.809,1.724,,-0.0005,0.3327,0.0139,1,0.157,2.792,1.602,,-0.3026,-0.2036,0.0150,0,0.174,0.651,0.396,,-0.3065,0.1911,0.0150,1,0.310,0.754,0.467,
1.414,136,2,0.0018,-0.0040,0.2038,-0.0007,-0.0046,0.0069,-0.0033,-0.0015,0.0005,-0.0353,0.0540,-0.0495,0.000,0.000,0.0000,0.0000,0.2951,-0.1875,0.0149,1,0.463,1.172,0.758,,0.2945,0.1850,0.0149,0,0.012,0.092,0.083,,0.0048,-0.3407,0.0140,1,0.348,2.238,1.299,,-0.0005,0.3327,0.0139,1,0.602,2.940,1.658,,-0.3025,-0.2036,0.0150,1,0.307,0.643,0.405,,-0.3068,0.1913,0.0151,0,0.233,0.612,0.375,
1.434,140,2,0.0018,-0.0040,0.2037,-0.0008,-0.0046,0.0070,0.0008,-0.0004,-0.0019,-0.0165,-0.0288,0.0017,0.000,0.000,0.0000,0.0000,0.2950,-0.1875,0.0149,0,0.020,0.024,0.009,,0.2946,0.1851,0.0149,0,0.074,0.097,0.092,,0.0049,-0.3407,0.0140,1,0.344,2.563,1.410,,-0.0005,0.3327,0.0139,1,0.552,2.940,1.738,,-0.3023,-0.2035,0.0149,1,0.207,0.639,0.392,,-0.3060,0.1907,0.0149,1,0.069,0.056,0.049,
1.498,144,2,0.0018,-0.0040,0.2037,-0.0007,-0.0047,0.0070,0.0021,0.0023,0.0018,0.0093,-0.0128,-0.0010,0.000,0.000,0.0000,0.0000,0.2950,-0.1875,0.0149,0,0.038,0.045,0.048,,0.2947,0.1852,0.0149,0,0.022,0.038,0.046,,0.0049,-0.3407,0.0140,1,0.280,2.896,1.575,,-0.0005,0.3327,0.0139,1,0.286,2.940,1.619,,-0.3022,-0.2035,0.0149,1,0.288,0.719,0.545,,-0.3064,0.1909,0.0149,1,0.316,0.752,0.573,
1.519,148,2,0.0018,-0.0040,0.2038,-0.0007,-0.0046,0.0071,0.0026,0.0020,0.0021,0.0126,-0.0052,-0.0021,0.000,0.000,0.0000,0.0000,0.2949,-0.1874,0.0149,0,0.035,0.068,0.033,,0.2946,0.1851,0.0149,0,0.020,0.032,0.046,,0.0049,-0.3407,0.0140,1,0.253,2.869,1.586,,-0.0005,0.3327,0.0139,1,0.235,2.926,1.626,,-0.3024,-0.2036,0.0150,1,0.273,0.696,0.440,,-0.3064,0.1910,0.0150,1,0.286,0.687,0.433,
1.582,152,2,0.0018,-0.0040,0.2038,-0.0007,-0.0045,0.0070,-0.0036,-0.0010,0.0005,-0.0360,0.0524,-0.0466,0.000,0.000,0.0000,0.0000,0.2949,-0.1873,0.0149,1,0.432,1.053,0.662,,0.2946,0.1851,0.0149,0,0.014,0.102,0.076,,0.0049,-0.3407,0.0140,1,0.318,2.320,1.325,,-0.0005,0.3327,0.0139,1,0.556,2.940,1.641,,-0.3024,-0.2036,0.0150,1,0.307,0.642,0.418,,-0.3066,0.1911,0.0150,0,0.241,0.632,0.375,
1.603,156,2,0.0013,-0.0039,0.2038,-0.0006,-0.0041,0.0052,-0.0496,0.0112,0.0063,-0.0179,-0.0173,-0.2057,0.140,0.000,0.0000,0.0000,0.2934,-0.1876,0.0148,1,1.172,2.101,1.275,,0.2950,0.1847,0.0148,0,0.003,0.003,0.015,,0.0050,-0.3404,0.0140,1,1.845,1.692,0.961,,-0.0005,0.3327,0.0140,1,0.495,2.112,1.076,,-0.3020,-0.2024,0.0150,1,0.325,0.518,0.338,,-0.3065,0.1908,0.0150,0,0.224,0.439,0.271,
1.668,160,2,0.0003,-0.0036,0.2039,-0.0005,-0.0043,0.0015,-0.0718,0.0133,0.0014,-0.0062,0.0246,-0.3116,0.140,0.000,0.0000,0.0000,0.2914,-0.1889,0.0148,0,0.012,0.060,0.028,,0.2960,0.1835,0.0150,1,1.709,0.309,0.068,,0.0053,-0.3398,0.0140,1,1.022,2.525,1.286,,-0.0005,0.3328,0.0139,1,1.029,1.636,0.685,,-0.3029,-0.2012,0.0149,1,0.380,0.492,0.375,,-0.3067,0.1902,0.0150,0,0.001,0.024,0.018,
1.689,164,2,-0.0010,-0.0035,0.2039,-0.0007,-0.0045,-0.0044,-0.0748,0.0023,0.0006,-0.0065,-0.0300,-0.3655,0.140,0.000,0.0000,0.0000,0.2857,-0.1897,0.0181,0,0.037,0.039,0.069,,0.2976,0.1819,0.0150,0,0.027,0.038,0.018,,0.0054,-0.3398,0.0140,1,0.163,1.699,0.600,,-0.0005,0.3328,0.0139,1,0.215,2.557,1.307,,-0.3054,-0.2004,0.0150,1,0.519,0.603,0.378,,-0.3054,0.1882,0.0177,0,0.011,0.040,0.069,
1.748,168,2,-0.0020,-0.0036,0.2039,-0.0008,-0.0047,-0.0103,-0.0563,-0.0013,0.0012,-0.0076,-0.0146,-0.3690,0.140,0.000,0.0000,0.0000,0.2824,-0.1919,0.0267,0,0.036,0.091,0.106,,0.2997,0.1801,0.0150,0,0.003,0.041,0.021,,0.0054,-0.3398,0.0141,1,0.363,1.302,0.339,,-0.0005,0.3328,0.0139,1,0.576,2.769,1.469,,-0.3079,-0.1992,0.0150,1,1.036,1.127,0.679,,-0.3057,0.1878,0.0260,0,0.004,0.038,0.127,
1.768,172,2,-0.0027,-0.0036,0.2039,-0.0009,-0.0046,-0.0160,-0.0312,0.0001,0.0013,-0.0040,0.0069,-0.3520,0.140,0.000,0.0000,0.0000,0.2814,-0.1949,0.0381,0,0.030,0.125,0.103,,0.3022,0.1783,0.0150,0,0.025,0.034,0.016,,0.0055,-0.3398,0.0141,1,0.449,1.156,0.256,,-0.0005,0.3328,0.0138,1,0.546,2.705,1.451,,-0.3101,-0.1975,0.0150,1,1.100,1.131,0.680,,-0.3071,0.1889,0.0378,0,0.007,0.135,0.107,
1.828,176,2,-0.0030,-0.0036,0.2039,-0.0010,-0.0044,-0.0213,-0.0042,-0.0013,0.0024,-0.0035,0.0183,-0.3157,0.140,0.000,0.0000,0.0000,0.2805,-0.1972,0.0495,0,0.025,0.123,0.103,,0.3047,0.1765,0.0150,1,0.644,0.015,0.135,,0.0055,-0.3398,0.0141,1,0.650,1.010,0.253,,-0.0005,0.3328,0.0138,1,1.520,2.496,1.373,,-0.3119,-0.1952,0.0150,1,1.520,1.492,0.892,,-0.3072,0.1902,0.0497,0,0.008,0.138,0.105,
1.848,180,2,-0.0029,-0.0037,0.2040,-0.0010,-0.0038,-0.0255,-0.0149,-0.0080,0.0121,0.0380,0.1498,-0.0151,0.140,0.000,0.0000,0.0000,0.2796,-0.1986,0.0610,0,0.137,0.052,0.126,,0.3072,0.1747,0.0150,1,2.940,0.314,2.133,,0.0055,-0.3397,0.0142,1,1.791,1.132,0.421,,-0.0005,0.3328,0.0138,0,0.389,0.037,0.021,,-0.3131,-0.1925,0.0149,1,0.565,0.620,0.418,,-0.3060,0.1916,0.0616,0,0.299,0.249,0.072,
1.911,184,2,-0.0032,-0.0042,0.2040,-0.0011,-0.0044,-0.0236,0.0312,-0.0552,-0.0114,-0.0660,-0.1120,0.0263,0.140,0.000,0.0000,0.0000,0.2790,-0.1980,0.0727,0,0.000,0.129,0.095,,0.3078,0.1743,0.0150,0,0.058,0.042,0.013,,0.0063,-0.3400,0.0143,0,0.056,0.027,0.004,,-0.0021,0.3323,0.0139,1,2.940,2.940,1.664,,-0.3120,-0.1893,0.0148,1,2.819,2.940,1.753,,-0.3054,0.1911,0.0733,0,0.015,0.121,0.114,
1.931,188,2,-0.0025,-0.0050,0.2040,-0.0009,-0.0036,-0.0239,0.0172,-0.0272,0.0170,-0.0254,0.0247,0.0442,0.140,0.000,0.0000,0.0000,0.2787,-0.1974,0.0841,0,0.006,0.249,0.066,,0.3092,0.1732,0.0149,0,0.112,0.088,0.020,,0.0071,-0.3406,0.0143,0,0.091,0.111,0.015,,-0.0036,0.3315,0.0142,1,2.940,1.992,0.872,,-0.3120,-0.1879,0.0147,1,2.940,2.343,1.000,,-0.3025,0.1907,0.0849,0,0.000,0.017,0.126,
1.994,192,2,-0.0010,-0.0060,0.2042,-0.0012,-0.0035,-0.0239,0.1409,-0.0875,0.0060,-0.0062,0.0021,-0.0356,0.140,0.000,0.0000,0.0000,0.2814,-0.1977,0.0955,0,0.014,0.140,0.042,,0.3107,0.1720,0.0150,0,0.059,0.051,0.007,,0.0084,-0.3415,0.0147,0,0.038,0.031,0.003,,-0.0041,0.3302,0.0141,1,2.940,2.885,1.618,,-0.3119,-0.1878,0.0146,1,2.940,2.940,1.642,,-0.2983,0.1899,0.0965,0,0.006,0.075,0.119,
