t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
0.000,4,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.661,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.054,8,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.661,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.076,12,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.131,16,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.152,20,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.207,24,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.229,28,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.285,32,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.306,36,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.361,40,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.383,44,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.439,48,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.460,52,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.516,56,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.537,60,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.592,64,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.614,68,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.669,72,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.691,76,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.743,80,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.765,84,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.819,88,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.840,92,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.894,96,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.916,100,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.972,104,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
0.994,108,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.049,112,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.070,116,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.124,120,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.146,124,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.200,128,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.221,132,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.275,136,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.297,140,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.352,144,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.374,148,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.429,152,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.451,156,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.506,160,1,-0.6845,-0.1357,0.2044,0.0000,0.0000,0.9592,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,-0.3662,-0.0040,0.0144,1,0.013,1.100,0.688,,-0.6692,0.2083,0.0144,1,0.464,0.692,0.937,,-0.4102,-0.3281,0.0144,1,0.479,0.830,0.453,,-0.9589,0.0567,0.0144,1,0.662,0.883,0.504,,-0.6999,-0.4797,0.0144,1,0.015,0.905,1.101,,-1.0029,-0.2674,0.0144,1,0.546,0.972,0.579,
1.525,164,7,-0.6848,-0.1357,0.2027,0.0010,0.0012,0.9567,-0.0137,-0.0165,-0.1863,-0.0906,0.1143,-0.0976,0.000,0.000,0.0000,0.0000,-0.3641,0.0066,0.0195,0,0.115,0.023,0.103,STANCE,-0.6677,0.2096,0.0201,0,0.047,0.064,0.111,STANCE,-0.4152,-0.3369,0.0199,0,0.601,0.125,0.099,STANCE,-0.9547,0.0656,0.0205,0,0.047,0.056,0.115,STANCE,-0.6938,-0.4818,0.0203,0,0.235,0.127,0.096,STANCE,-1.0011,-0.2754,0.0207,0,0.482,0.091,0.105,STANCE
1.577,168,7,-0.6850,-0.1361,0.1981,0.0013,0.0037,0.9579,-0.0133,-0.0189,-0.3510,-0.0830,0.0783,0.2137,0.000,0.000,0.0000,0.0000,-0.3511,0.0259,0.0265,0,0.115,0.108,0.097,STANCE,-0.6681,0.2107,0.0267,0,0.028,0.099,0.103,STANCE,-0.4164,-0.3415,0.0271,0,0.057,0.093,0.104,STANCE,-0.9473,0.0773,0.0278,0,0.083,0.094,0.106,STANCE,-0.6923,-0.4844,0.0282,0,0.003,0.094,0.104,STANCE,-1.0085,-0.2840,0.0284,0,0.012,0.111,0.048,STANCE
1.596,172,7,-0.6851,-0.1363,0.1907,0.0014,0.0046,0.9597,-0.0015,-0.0018,-0.5140,-0.0236,0.0251,0.0242,0.000,0.000,0.0000,0.0000,-0.3491,0.0290,0.0310,0,0.019,0.099,0.102,STANCE,-0.6689,0.2116,0.0310,0,0.014,0.099,0.102,STANCE,-0.4155,-0.3420,0.0316,0,0.004,0.097,0.103,STANCE,-0.9432,0.0833,0.0324,0,0.074,0.097,0.103,STANCE,-0.6917,-0.4858,0.0331,0,0.009,0.095,0.104,STANCE,-1.0114,-0.2869,0.0333,0,0.016,0.095,0.104,STANCE
1.645,176,7,-0.6851,-0.1363,0.1806,0.0017,0.0054,0.9598,-0.0010,-0.0007,-0.6775,-0.0330,0.0457,-0.0036,0.000,0.000,0.0000,0.0000,-0.3455,0.0312,0.0330,0,0.002,0.124,0.007,STANCE,-0.6691,0.2118,0.0327,0,0.005,0.099,0.103,STANCE,-0.4153,-0.3422,0.0334,0,0.003,0.099,0.103,STANCE,-0.9431,0.0838,0.0343,0,0.001,0.095,0.103,STANCE,-0.6917,-0.4861,0.0351,0,0.002,0.095,0.104,STANCE,-1.0122,-0.2874,0.0356,0,0.002,0.164,0.024,STANCE
1.663,180,7,-0.6851,-0.1363,0.1678,0.0019,0.0062,0.9597,0.0000,-0.0001,-0.8405,-0.0277,0.0352,-0.0065,0.000,0.000,0.0000,0.0000,-0.3378,0.0356,0.0335,0,0.001,0.101,0.003,STANCE,-0.6691,0.2113,0.0317,0,0.001,0.097,0.103,STANCE,-0.4158,-0.3420,0.0325,0,0.002,0.097,0.103,STANCE,-0.9428,0.0835,0.0336,0,0.002,0.097,0.103,STANCE,-0.6918,-0.4856,0.0345,0,0.001,0.097,0.103,STANCE,-1.0191,-0.2911,0.0353,0,0.001,0.104,0.004,STANCE
1.718,184,7,-0.6851,-0.1363,0.1523,0.0011,0.0060,0.9597,0.0001,-0.0033,-0.9907,-0.0049,-0.1593,0.0010,0.000,0.000,0.0000,0.0000,-0.3315,0.0391,0.0301,0,0.001,0.188,0.054,STANCE,-0.6687,0.2150,0.0277,0,0.003,0.081,0.011,STANCE,-0.4141,-0.3434,0.0290,0,0.003,0.130,0.009,STANCE,-0.9455,0.0861,0.0295,0,0.004,0.110,0.007,STANCE,-0.6916,-0.4844,0.0310,0,0.002,0.042,0.132,STANCE,-1.0265,-0.2952,0.0326,0,0.002,0.202,0.069,STANCE
1.736,188,7,-0.6852,-0.1365,0.1352,0.0004,0.0015,0.9597,-0.0536,-0.0675,-0.9761,1.6789,-1.1138,0.0150,0.000,0.000,0.0000,0.0000,-0.3306,0.0395,0.0146,1,2.940,2.940,2.940,STANCE,-0.6683,0.2179,0.0149,1,2.940,2.940,2.940,STANCE,-0.4117,-0.3452,0.0169,0,0.188,0.066,0.025,STANCE,-0.9476,0.0882,0.0168,0,0.223,0.381,0.016,STANCE,-0.6912,-0.4775,0.0186,0,0.118,0.918,0.075,STANCE,-1.0286,-0.2965,0.0193,0,0.075,1.098,0.141,STANCE
