t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
0.000,4,tripod,0.0003,0.0032,0.1345,0.0005,-0.0001,0.0050,-0.0001,0.0004,-0.0003,-0.0024,-0.0002,-0.0569,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.17,0.491,0.492,0.182,STANCE,0.2977,0.1946,0.0147,1,1.96,0.347,0.983,0.821,STANCE,0.0023,-0.3408,0.0143,1,2.14,0.412,0.837,0.602,STANCE,-0.0017,0.3473,0.0147,1,2.03,0.316,0.679,0.431,STANCE,-0.2970,-0.1880,0.0144,1,2.24,0.529,1.098,0.898,STANCE,-0.2992,0.1911,0.0146,1,2.06,0.522,1.033,0.858,STANCE
0.022,8,tripod,0.0003,0.0032,0.1345,0.0005,-0.0001,0.0039,0.0000,0.0003,-0.0003,-0.0021,0.0000,-0.0521,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.22,0.475,0.466,0.150,STANCE,0.2976,0.1946,0.0146,1,1.94,0.322,0.980,0.820,STANCE,0.0023,-0.3408,0.0143,1,2.16,0.420,0.835,0.597,STANCE,-0.0017,0.3473,0.0147,1,2.00,0.308,0.678,0.436,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.499,1.103,0.906,STANCE,-0.2992,0.1911,0.0146,1,2.06,0.510,1.033,0.859,STANCE
0.055,12,tripod,0.0003,0.0032,0.1345,0.0005,-0.0001,0.0030,-0.0000,0.0003,-0.0004,-0.0020,0.0000,-0.0406,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.23,0.472,0.455,0.135,STANCE,0.2976,0.1946,0.0146,1,1.93,0.313,0.976,0.817,STANCE,0.0023,-0.3408,0.0143,1,2.16,0.422,0.836,0.598,STANCE,-0.0017,0.3473,0.0147,1,2.02,0.317,0.679,0.433,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.497,1.102,0.905,STANCE,-0.2992,0.1911,0.0146,1,2.06,0.507,1.033,0.860,STANCE
0.078,16,tripod,0.0003,0.0032,0.1345,0.0004,-0.0001,0.0023,0.0000,0.0003,-0.0004,-0.0018,0.0001,-0.0312,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.472,0.447,0.125,STANCE,0.2976,0.1946,0.0146,1,1.93,0.309,0.975,0.816,STANCE,0.0023,-0.3408,0.0143,1,2.17,0.424,0.837,0.599,STANCE,-0.0017,0.3473,0.0146,1,2.03,0.329,0.677,0.431,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.495,1.100,0.903,STANCE,-0.2992,0.1911,0.0146,1,2.06,0.505,1.037,0.863,STANCE
0.111,20,tripod,0.0003,0.0032,0.1345,0.0004,-0.0001,0.0018,-0.0000,0.0003,-0.0004,-0.0017,0.0001,-0.0239,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.472,0.440,0.117,STANCE,0.2976,0.1946,0.0146,1,1.93,0.309,0.974,0.816,STANCE,0.0023,-0.3408,0.0143,1,2.17,0.427,0.839,0.600,STANCE,-0.0017,0.3473,0.0146,1,2.03,0.338,0.677,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.493,1.102,0.905,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.503,1.037,0.863,STANCE
0.133,24,tripod,0.0003,0.0032,0.1345,0.0004,-0.0001,0.0013,-0.0000,0.0002,-0.0004,-0.0015,0.0000,-0.0183,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.473,0.436,0.112,STANCE,0.2976,0.1946,0.0146,1,1.92,0.308,0.973,0.815,STANCE,0.0023,-0.3408,0.0143,1,2.17,0.426,0.839,0.600,STANCE,-0.0017,0.3473,0.0146,1,2.04,0.343,0.678,0.428,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.493,1.101,0.904,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.503,1.035,0.862,STANCE
0.167,28,tripod,0.0003,0.0032,0.1345,0.0003,-0.0001,0.0010,-0.0000,0.0002,-0.0004,-0.0014,0.0001,-0.0140,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.478,0.431,0.105,STANCE,0.2976,0.1946,0.0146,1,1.91,0.401,0.971,0.815,STANCE,0.0023,-0.3408,0.0143,1,2.17,0.407,0.837,0.598,STANCE,-0.0017,0.3473,0.0146,1,2.04,0.357,0.680,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.482,1.101,0.906,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.511,1.036,0.861,STANCE
0.189,32,tripod,0.0003,0.0032,0.1345,0.0003,-0.0001,0.0008,-0.0000,0.0002,-0.0004,-0.0013,-0.0000,-0.0107,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.478,0.433,0.108,STANCE,0.2976,0.1946,0.0146,1,1.91,0.420,0.969,0.813,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.425,0.837,0.598,STANCE,-0.0017,0.3473,0.0146,1,2.04,0.397,0.679,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.492,1.100,0.904,STANCE,-0.2992,0.1911,0.0145,1,2.07,0.508,1.039,0.864,STANCE
0.219,36,tripod,0.0003,0.0033,0.1345,0.0003,-0.0001,0.0006,-0.0001,0.0002,-0.0003,-0.0012,0.0000,-0.0084,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.477,0.437,0.112,STANCE,0.2976,0.1946,0.0145,1,1.93,0.444,0.973,0.814,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.453,0.837,0.599,STANCE,-0.0017,0.3473,0.0146,1,2.04,0.435,0.677,0.427,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.501,1.097,0.900,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.504,1.034,0.860,STANCE
0.241,40,tripod,0.0003,0.0033,0.1345,0.0003,-0.0001,0.0005,-0.0000,0.0002,-0.0003,-0.0011,0.0001,-0.0065,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.476,0.436,0.112,STANCE,0.2976,0.1946,0.0145,1,1.92,0.445,0.970,0.811,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.463,0.837,0.599,STANCE,-0.0017,0.3473,0.0145,1,2.04,0.451,0.677,0.427,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.501,1.099,0.902,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.504,1.036,0.862,STANCE
