t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
0.398,44,1,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,-0.0000,0.0000,0.0000,-0.0000,0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.03,0.099,0.417,0.092,,0.2909,0.1855,0.0145,1,1.98,0.077,0.286,0.008,,0.0004,-0.3345,0.0144,1,2.24,0.097,0.248,0.094,,0.0004,0.3355,0.0144,1,2.05,0.056,0.373,0.051,,-0.2902,-0.1845,0.0144,1,2.22,0.043,0.392,0.047,,-0.2901,0.1856,0.0144,1,2.13,0.056,0.368,0.039,
0.420,48,1,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.03,0.099,0.418,0.091,,0.2909,0.1855,0.0145,1,1.99,0.077,0.287,0.008,,0.0004,-0.3345,0.0144,1,2.24,0.098,0.248,0.094,,0.0004,0.3355,0.0144,1,2.05,0.057,0.373,0.052,,-0.2902,-0.1845,0.0144,1,2.22,0.042,0.392,0.047,,-0.2901,0.1856,0.0144,1,2.13,0.057,0.368,0.039,
0.476,52,1,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.03,0.099,0.418,0.091,,0.2909,0.1855,0.0145,1,1.99,0.077,0.287,0.008,,0.0004,-0.3345,0.0144,1,2.24,0.098,0.248,0.094,,0.0004,0.3355,0.0144,1,2.05,0.057,0.373,0.052,,-0.2902,-0.1845,0.0144,1,2.22,0.043,0.392,0.047,,-0.2901,0.1856,0.0144,1,2.13,0.057,0.368,0.039,
0.497,56,1,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.03,0.098,0.417,0.091,,0.2909,0.1855,0.0145,1,1.99,0.078,0.287,0.007,,0.0004,-0.3345,0.0144,1,2.24,0.098,0.248,0.094,,0.0004,0.3355,0.0144,1,2.05,0.056,0.373,0.052,,-0.2902,-0.1845,0.0144,1,2.22,0.040,0.392,0.047,,-0.2901,0.1856,0.0144,1,2.13,0.057,0.368,0.039,
0.553,60,1,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.03,0.098,0.417,0.092,,0.2909,0.1855,0.0145,1,1.99,0.078,0.287,0.007,,0.0004,-0.3345,0.0144,1,2.24,0.098,0.248,0.094,,0.0004,0.3355,0.0144,1,2.05,0.057,0.373,0.052,,-0.2902,-0.1845,0.0144,1,2.22,0.043,0.392,0.046,,-0.2901,0.1856,0.0144,1,2.13,0.059,0.368,0.038,
0.575,64,1,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.03,0.098,0.417,0.092,,0.2909,0.1855,0.0145,1,1.99,0.078,0.287,0.007,,0.0004,-0.3345,0.0144,1,2.24,0.098,0.248,0.094,,0.0004,0.3355,0.0144,1,2.05,0.057,0.373,0.052,,-0.2902,-0.1845,0.0144,1,2.22,0.043,0.392,0.046,,-0.2901,0.1856,0.0144,1,2.13,0.059,0.368,0.038,
0.631,68,1,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.03,0.098,0.417,0.092,,0.2909,0.1855,0.0145,1,1.98,0.078,0.287,0.007,,0.0004,-0.3345,0.0144,1,2.24,0.098,0.248,0.094,,0.0004,0.3355,0.0144,1,2.05,0.056,0.373,0.052,,-0.2902,-0.1845,0.0144,1,2.22,0.043,0.392,0.047,,-0.2901,0.1856,0.0144,1,2.13,0.059,0.368,0.039,
0.653,72,1,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.03,0.098,0.418,0.091,,0.2909,0.1855,0.0145,1,1.99,0.078,0.287,0.007,,0.0004,-0.3345,0.0144,1,2.24,0.099,0.247,0.094,,0.0004,0.3355,0.0144,1,2.05,0.057,0.373,0.052,,-0.2902,-0.1845,0.0144,1,2.22,0.042,0.392,0.047,,-0.2901,0.1856,0.0144,1,2.13,0.059,0.368,0.038,
0.713,76,7,0.0004,0.0005,0.2044,0.0001,-0.0001,-0.0001,-0.0000,0.0002,-0.0025,-0.0003,0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0144,1,2.17,0.063,0.109,0.175,STANCE,0.2909,0.1855,0.0145,1,2.09,0.058,0.167,0.118,STANCE,0.0004,-0.3345,0.0144,1,2.11,0.002,0.244,0.067,STANCE,0.0004,0.3355,0.0144,1,2.10,0.024,0.233,0.073,STANCE,-0.2902,-0.1845,0.0144,1,2.24,0.065,0.177,0.130,STANCE,-0.2901,0.1856,0.0144,1,2.26,0.080,0.154,0.153,STANCE
0.734,80,7,0.0004,0.0005,0.2040,0.0000,-0.0001,-0.0001,0.0001,0.0006,-0.0355,0.0010,0.0002,-0.0008,0.000,0.000,0.0000,0.0000,0.2909,-0.1845,0.0145,1,3.40,0.363,0.509,0.845,STANCE,0.2909,0.1855,0.0145,1,2.84,0.147,0.304,0.598,STANCE,0.0004,-0.3345,0.0144,1,3.28,0.005,0.177,0.560,STANCE,0.0004,0.3356,0.0145,1,2.63,0.115,0.256,0.528,STANCE,-0.2902,-0.1845,0.0144,1,3.50,0.313,0.461,0.820,STANCE,-0.2902,0.1856,0.0144,1,3.09,0.293,0.422,0.729,STANCE
0.786,84,7,0.0004,0.0005,0.2029,0.0000,-0.0001,-0.0001,-0.0002,0.0031,-0.0726,-0.0013,-0.0002,0.0016,0.000,0.000,0.0000,0.0000,0.2911,-0.1846,0.0145,1,3.43,0.511,0.856,1.143,STANCE,0.2911,0.1856,0.0145,1,3.07,0.363,1.059,1.270,STANCE,0.0004,-0.3346,0.0145,1,4.18,0.136,1.308,1.604,STANCE,0.0004,0.3357,0.0145,1,3.63,0.048,1.234,1.472,STANCE,-0.2903,-0.1845,0.0145,1,3.11,0.455,0.974,1.195,STANCE,-0.2903,0.1856,0.0145,1,2.98,0.400,0.952,1.158,STANCE
0.806,88,7,0.0004,0.0005,0.2012,0.0000,-0.0001,-0.0001,0.0017,0.0011,-0.1053,0.0037,-0.0001,-0.0013,0.000,0.000,0.0000,0.0000,0.2913,-0.1847,0.0147,1,3.24,0.755,0.577,0.909,STANCE,0.2912,0.1857,0.0147,1,2.82,0.269,1.014,1.223,STANCE,0.0004,-0.3349,0.0146,1,4.22,0.234,0.952,1.350,STANCE,0.0004,0.3359,0.0147,1,3.65,0.100,1.138,1.420,STANCE,-0.2905,-0.1847,0.0146,1,3.89,0.620,1.144,1.466,STANCE,-0.2905,0.1858,0.0146,1,3.02,0.332,0.944,1.178,STANCE
0.864,92,7,0.0004,0.0005,0.1990,-0.0000,-0.0001,-0.0001,-0.0022,-0.0002,-0.1347,-0.0018,-0.0005,0.0062,0.000,0.000,0.0000,0.0000,0.2917,-0.1849,0.0149,1,4.46,0.575,1.231,1.664,STANCE,0.2915,0.1858,0.0149,1,3.75,0.658,1.236,1.563,STANCE,0.0004,-0.3352,0.0149,1,2.77,0.012,0.896,1.147,STANCE,0.0004,0.3362,0.0149,1,3.41,0.217,1.142,1.425,STANCE,-0.2908,-0.1848,0.0149,1,3.55,0.444,1.170,1.479,STANCE,-0.2908,0.1859,0.0149,1,3.93,0.272,0.807,1.216,STANCE
0.884,96,7,0.0004,0.0005,0.1961,-0.0001,-0.0000,-0.0002,-0.0185,0.0011,-0.1772,0.0234,-0.0455,-0.0185,0.000,0.000,0.0000,0.0000,0.2919,-0.1851,0.0150,1,7.34,1.099,1.094,1.977,STANCE,0.2920,0.1860,0.0150,1,3.63,0.980,0.978,1.331,STANCE,0.0004,-0.3356,0.0150,0,0.00,0.074,0.082,0.024,STANCE,0.0005,0.3366,0.0150,1,11.90,0.159,0.843,2.429,STANCE,-0.2910,-0.1850,0.0150,0,0.00,0.012,0.088,0.021,STANCE,-0.2910,0.1861,0.0150,0,0.00,0.077,0.052,0.026,STANCE
0.940,100,7,0.0005,0.0005,0.1926,0.0000,0.0000,-0.0002,-0.0089,-0.0240,-0.2057,0.0447,-0.0088,-0.0017,0.000,0.000,0.0000,0.0000,0.2923,-0.1853,0.0150,0,0.00,0.134,0.082,0.033,STANCE,0.2924,0.1862,0.0150,1,11.03,0.767,1.188,2.629,STANCE,0.0004,-0.3360,0.0151,0,0.00,0.087,0.099,0.022,STANCE,0.0005,0.3371,0.0150,1,7.12,0.452,0.726,1.684,STANCE,-0.2914,-0.1851,0.0151,0,0.00,0.049,0.097,0.020,STANCE,-0.2913,0.1864,0.0150,0,0.00,0.143,0.073,0.034,STANCE
0.961,104,7,0.0003,0.0004,0.1888,0.0002,-0.0001,-0.0002,-0.0086,0.0174,-0.2239,-0.0871,-0.0054,-0.0098,0.000,0.000,0.0000,0.0000,0.2926,-0.1857,0.0150,1,9.34,0.600,0.334,1.714,STANCE,0.2926,0.1864,0.0151,0,0.00,0.002,0.178,0.042,STANCE,0.0003,-0.3366,0.0149,1,1.47,0.529,0.512,0.602,STANCE,0.0004,0.3374,0.0151,0,0.00,0.036,0.204,0.039,STANCE,-0.2920,-0.1856,0.0149,1,11.92,0.234,0.311,2.036,STANCE,-0.2919,0.1865,0.0150,0,0.00,0.061,0.119,0.037,STANCE
1.018,108,7,0.0004,0.0004,0.1846,0.0001,-0.0001,-0.0002,-0.0009,-0.0031,-0.2187,-0.0001,0.0033,0.0041,0.000,0.000,0.0000,0.0000,0.2931,-0.1859,0.0149,1,8.03,0.970,1.923,2.940,STANCE,0.2931,0.1866,0.0150,1,8.00,0.988,1.899,2.940,STANCE,0.0003,-0.3372,0.0149,1,7.47,0.537,1.070,2.063,STANCE,0.0005,0.3380,0.0150,1,7.98,0.309,1.355,2.452,STANCE,-0.2923,-0.1858,0.0149,1,7.62,1.154,2.066,2.940,STANCE,-0.2923,0.1868,0.0150,1,8.21,1.218,1.924,2.935,STANCE
1.038,112,7,0.0004,0.0005,0.1803,-0.0000,-0.0000,-0.0002,0.0010,-0.0213,-0.2438,0.0640,0.0030,0.0019,0.000,0.000,0.0000,0.0000,0.2935,-0.1861,0.0151,0,0.00,0.065,0.127,0.039,STANCE,0.2936,0.1870,0.0150,1,7.18,0.728,1.922,2.940,STANCE,0.0003,-0.3376,0.0151,0,0.00,0.002,0.137,0.036,STANCE,0.0004,0.3385,0.0150,1,1.63,0.058,0.247,0.516,STANCE,-0.2929,-0.1860,0.0150,0,0.00,0.067,0.124,0.039,STANCE,-0.2928,0.1871,0.0150,1,7.49,0.772,1.888,2.940,STANCE
1.095,116,7,0.0004,0.0004,0.1757,-0.0000,0.0001,-0.0002,0.0035,-0.0158,-0.2812,0.0214,0.0142,-0.0048,0.000,0.000,0.0000,0.0000,0.2941,-0.1865,0.0150,0,0.00,0.000,0.157,0.035,STANCE,0.2941,0.1872,0.0150,0,0.00,0.001,0.160,0.043,STANCE,0.0003,-0.3383,0.0151,0,0.00,0.000,0.156,0.034,STANCE,0.0004,0.3390,0.0150,0,0.00,0.001,0.159,0.040,STANCE,-0.2933,-0.1863,0.0151,0,0.00,0.001,0.160,0.047,STANCE,-0.2933,0.1873,0.0150,0,0.00,0.001,0.159,0.042,STANCE
1.115,120,7,0.0003,0.0003,0.1710,-0.0001,-0.0003,-0.0002,0.0146,-0.0101,-0.2635,0.0615,0.0930,0.0033,0.000,0.000,0.0000,0.0000,0.2946,-0.1869,0.0151,0,0.00,0.022,0.272,0.049,STANCE,0.2946,0.1874,0.0151,0,0.00,0.004,0.187,0.050,STANCE,0.0003,-0.3389,0.0150,0,0.00,0.032,0.177,0.053,STANCE,0.0005,0.3396,0.0149,1,11.96,1.113,0.857,2.823,STANCE,-0.2939,-0.1868,0.0149,1,12.54,1.012,0.901,2.940,STANCE,-0.2938,0.1875,0.0148,0,0.00,0.018,0.113,0.006,STANCE
1.172,124,7,0.0003,0.0003,0.1664,-0.0002,-0.0000,-0.0002,-0.0001,0.0284,-0.2750,-0.1394,0.0005,0.0010,0.000,0.000,0.0000,0.0000,0.2951,-0.1872,0.0150,1,14.05,0.106,0.546,2.940,STANCE,0.2951,0.1877,0.0150,0,0.00,0.053,0.165,0.037,STANCE,0.0003,-0.3395,0.0149,0,0.04,0.009,0.109,0.020,STANCE,0.0004,0.3402,0.0150,0,0.00,0.001,0.231,0.040,STANCE,-0.2944,-0.1871,0.0150,1,14.03,0.099,0.550,2.940,STANCE,-0.2944,0.1878,0.0150,0,0.00,0.060,0.163,0.038,STANCE
1.193,128,7,0.0003,0.0004,0.1617,-0.0002,0.0000,-0.0002,-0.0002,0.0331,-0.2762,-0.1711,-0.0004,0.0025,0.000,0.000,0.0000,0.0000,0.2956,-0.1875,0.0150,1,13.48,0.079,0.559,2.940,STANCE,0.2957,0.1880,0.0150,0,0.00,0.066,0.147,0.034,STANCE,0.0003,-0.3401,0.0150,0,0.00,0.006,0.044,0.030,STANCE,0.0004,0.3408,0.0150,0,0.00,0.000,0.207,0.034,STANCE,-0.2950,-0.1873,0.0150,1,13.45,0.069,0.561,2.940,STANCE,-0.2949,0.1882,0.0150,0,0.00,0.068,0.151,0.035,STANCE
1.245,132,7,0.0003,0.0003,0.1573,-0.0000,-0.0000,-0.0002,0.0002,0.0001,-0.2301,0.0003,-0.0005,0.0022,0.000,0.000,0.0000,0.0000,0.2962,-0.1878,0.0150,1,8.42,0.827,0.436,1.962,STANCE,0.2961,0.1883,0.0150,1,7.66,0.484,1.496,2.940,STANCE,0.0002,-0.3407,0.0150,1,8.50,0.049,1.355,2.940,STANCE,0.0004,0.3414,0.0150,1,8.00,0.268,1.443,2.940,STANCE,-0.2955,-0.1876,0.0150,1,8.69,1.171,1.328,2.940,STANCE,-0.2954,0.1884,0.0150,1,8.45,0.425,1.371,2.940,STANCE
1.265,136,7,0.0003,0.0003,0.1530,-0.0000,-0.0000,-0.0002,-0.0001,-0.0001,-0.2187,0.0099,-0.0001,-0.0002,0.000,0.000,0.0000,0.0000,0.2965,-0.1881,0.0149,1,8.91,1.129,1.218,2.940,STANCE,0.2966,0.1885,0.0149,1,7.80,0.667,1.428,2.940,STANCE,0.0002,-0.3413,0.0149,1,9.79,0.006,1.056,2.940,STANCE,0.0004,0.3419,0.0149,1,8.01,0.060,0.938,2.440,STANCE,-0.2960,-0.1879,0.0149,1,8.70,1.098,1.254,2.940,STANCE,-0.2959,0.1887,0.0149,1,7.84,0.514,1.420,2.940,STANCE
1.318,140,7,0.0003,0.0003,0.1490,0.0000,-0.0000,-0.0002,-0.0026,-0.0014,-0.2476,-0.0014,0.0001,-0.0035,0.000,0.000,0.0000,0.0000,0.2969,-0.1883,0.0150,0,0.00,0.001,0.135,0.037,STANCE,0.2970,0.1888,0.0150,0,0.00,0.000,0.134,0.035,STANCE,0.0003,-0.3418,0.0150,0,0.00,0.000,0.134,0.035,STANCE,0.0004,0.3424,0.0150,0,0.00,0.000,0.135,0.036,STANCE,-0.2963,-0.1882,0.0150,0,0.00,0.001,0.135,0.038,STANCE,-0.2963,0.1889,0.0150,0,0.00,0.000,0.134,0.036,STANCE
1.338,144,7,0.0003,0.0004,0.1454,0.0000,-0.0000,-0.0002,-0.0002,-0.0018,-0.1811,0.0037,-0.0005,-0.0008,0.000,0.000,0.0000,0.0000,0.2974,-0.1884,0.0149,1,7.67,0.750,1.311,2.940,STANCE,0.2975,0.1892,0.0149,1,8.14,1.282,0.873,2.515,STANCE,0.0003,-0.3422,0.0149,1,8.71,0.070,1.026,2.823,STANCE,0.0004,0.3431,0.0149,1,6.97,0.074,0.736,2.120,STANCE,-0.2968,-0.1883,0.0149,1,7.27,0.777,1.379,2.940,STANCE,-0.2967,0.1893,0.0149,1,8.11,1.274,0.930,2.575,STANCE
1.382,148,7,0.0003,0.0006,0.1422,0.0001,-0.0000,-0.0002,0.0002,0.0173,-0.1566,-0.0002,0.0013,0.0006,0.000,0.000,0.0000,0.0000,0.2977,-0.1885,0.0149,1,5.88,0.773,0.969,2.274,STANCE,0.2978,0.1895,0.0150,1,4.06,0.848,0.824,1.751,STANCE,0.0003,-0.3424,0.0149,1,6.39,0.002,1.319,2.772,STANCE,0.0004,0.3435,0.0150,1,3.29,0.064,0.751,1.516,STANCE,-0.2971,-0.1884,0.0149,1,6.14,0.788,0.986,2.343,STANCE,-0.2971,0.1896,0.0149,1,4.10,0.819,0.830,1.766,STANCE
1.402,152,7,0.0003,0.0006,0.1395,0.0000,0.0000,-0.0002,0.0005,0.0062,-0.1377,-0.0270,0.0101,0.0036,0.000,0.000,0.0000,0.0000,0.2980,-0.1887,0.0150,1,10.74,0.206,0.664,2.940,STANCE,0.2981,0.1897,0.0150,0,0.00,0.028,0.042,0.025,STANCE,0.0003,-0.3428,0.0150,1,1.75,0.184,0.337,0.727,STANCE,0.0004,0.3439,0.0150,0,0.00,0.012,0.042,0.023,STANCE,-0.2974,-0.1885,0.0150,1,1.59,0.265,0.289,0.633,STANCE,-0.2974,0.1898,0.0150,1,10.24,0.713,0.757,2.940,STANCE
1.451,156,7,0.0003,0.0006,0.1374,0.0000,0.0000,-0.0002,-0.0018,0.0000,-0.1009,0.0023,-0.0009,-0.0054,0.000,0.000,0.0000,0.0000,0.2983,-0.1888,0.0150,1,4.68,0.719,0.935,2.036,STANCE,0.2984,0.1898,0.0150,1,5.18,0.718,1.000,2.209,STANCE,0.0003,-0.3430,0.0150,1,5.16,0.085,1.117,2.341,STANCE,0.0004,0.3442,0.0150,1,5.18,0.175,0.743,1.896,STANCE,-0.2978,-0.1887,0.0150,1,4.96,0.472,0.466,1.528,STANCE,-0.2976,0.1899,0.0150,1,4.32,0.637,0.899,1.909,STANCE
1.473,160,7,0.0003,0.0006,0.1358,-0.0000,0.0000,-0.0002,0.0023,0.0070,-0.0652,0.0015,0.0022,0.0030,0.000,0.000,0.0000,0.0000,0.2984,-0.1889,0.0149,1,5.38,0.528,1.046,2.328,STANCE,0.2985,0.1899,0.0149,1,3.21,0.982,0.584,1.318,STANCE,0.0002,-0.3433,0.0149,1,4.60,0.446,0.534,1.546,STANCE,0.0004,0.3445,0.0149,1,2.74,0.313,0.122,0.657,STANCE,-0.2979,-0.1888,0.0149,1,5.32,0.237,0.859,2.087,STANCE,-0.2979,0.1901,0.0149,1,3.76,0.536,0.210,0.973,STANCE
1.521,164,7,0.0003,0.0005,0.1350,0.0000,0.0000,-0.0002,0.0004,-0.0033,-0.0273,0.0016,0.0003,0.0007,0.000,0.000,0.0000,0.0000,0.2986,-0.1890,0.0149,1,2.81,0.146,0.369,0.077,STANCE,0.2986,0.1900,0.0149,1,3.28,0.042,0.313,1.009,STANCE,0.0002,-0.3434,0.0149,1,3.14,0.056,0.686,1.435,STANCE,0.0004,0.3445,0.0149,1,3.23,0.197,0.315,1.000,STANCE,-0.2980,-0.1889,0.0149,1,2.72,0.541,0.214,0.245,STANCE,-0.2979,0.1901,0.0149,1,3.13,0.189,0.401,1.083,STANCE
