# SLARC V8.9-flatpitch-balancer | rise=0.150 run=0.280 | balance=AN foothold=AN | G_Z=-0.120 G_STEP=0.060
t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
0.292,44,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.504,0.423,0.096,STANCE,0.2976,0.1946,0.0144,1,1.94,0.463,0.978,0.817,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.453,0.839,0.611,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.452,0.675,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.586,1.081,0.875,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.513,1.006,0.836,STANCE
0.315,48,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.509,0.423,0.095,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.453,0.839,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.451,0.675,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.586,1.082,0.875,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.513,1.006,0.836,STANCE
0.351,52,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.514,0.422,0.094,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.453,0.839,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.449,0.674,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.587,1.082,0.876,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.512,1.006,0.835,STANCE
0.373,56,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.519,0.422,0.093,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.840,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.449,0.674,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.588,1.082,0.876,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.512,1.005,0.835,STANCE
0.412,60,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.524,0.421,0.093,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.840,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.447,0.673,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.588,1.083,0.877,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.511,1.005,0.835,STANCE
0.434,64,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0002,0.0001,-0.0003,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.527,0.421,0.093,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.817,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.840,0.613,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.446,0.673,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.589,1.083,0.877,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.511,1.005,0.835,STANCE
0.464,68,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.497,0.424,0.096,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.979,0.817,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.451,0.838,0.611,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.452,0.676,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.584,1.081,0.875,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.513,1.005,0.835,STANCE
0.486,72,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.504,0.423,0.096,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.817,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.453,0.839,0.611,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.453,0.675,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.586,1.081,0.875,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.513,1.007,0.836,STANCE
0.521,76,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.510,0.423,0.095,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.453,0.839,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.451,0.675,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.586,1.082,0.875,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.512,1.006,0.836,STANCE
0.543,80,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.514,0.422,0.094,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.839,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.450,0.674,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.587,1.082,0.876,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.512,1.006,0.835,STANCE
0.573,84,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.519,0.422,0.093,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.840,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.449,0.674,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.588,1.082,0.876,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.511,1.005,0.835,STANCE
0.595,88,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.524,0.421,0.093,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.840,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.447,0.673,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.588,1.083,0.877,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.511,1.005,0.835,STANCE
0.627,92,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0002,0.0001,-0.0003,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.527,0.421,0.093,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.817,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.840,0.613,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.446,0.673,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.589,1.083,0.877,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.511,1.005,0.835,STANCE
0.649,96,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.497,0.424,0.096,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.979,0.817,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.451,0.838,0.611,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.452,0.676,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.584,1.081,0.875,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.513,1.005,0.835,STANCE
0.681,100,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.504,0.423,0.096,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.453,0.839,0.611,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.453,0.675,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.586,1.081,0.875,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.513,1.006,0.836,STANCE
0.703,104,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0001,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.510,0.423,0.095,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.453,0.839,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.451,0.675,0.420,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.587,1.082,0.875,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.513,1.006,0.836,STANCE
0.741,108,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.514,0.422,0.094,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.12,0.453,0.839,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.450,0.674,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.587,1.082,0.876,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.512,1.006,0.835,STANCE
0.763,112,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.519,0.422,0.093,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.840,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.449,0.674,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.588,1.082,0.876,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.512,1.005,0.835,STANCE
0.798,116,tripod,0.0003,0.0033,0.1344,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.000,0.000,0.0000,-0.0000,0.2997,-0.1845,0.0144,1,2.26,0.524,0.421,0.093,STANCE,0.2976,0.1946,0.0144,1,1.94,0.464,0.978,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.13,0.453,0.840,0.612,STANCE,-0.0017,0.3473,0.0144,1,2.06,0.448,0.674,0.419,STANCE,-0.2970,-0.1880,0.0143,1,2.25,0.588,1.083,0.877,STANCE,-0.2992,0.1912,0.0144,1,2.01,0.511,1.005,0.835,STANCE
0.846,120,tripod,0.0026,0.0033,0.1347,-0.0007,-0.0016,0.0020,0.3122,-0.0033,0.0420,-0.0945,-0.1818,0.0493,1.000,0.000,-0.0000,-0.0002,0.2976,-0.1840,0.0150,0,0.00,0.260,0.214,0.073,STANCE,0.2999,0.1936,0.0174,0,0.00,0.111,0.215,0.002,SWING,0.0031,-0.3408,0.0173,0,0.00,0.172,0.230,0.025,SWING,-0.0018,0.3473,0.0144,1,4.62,2.940,0.882,0.163,STANCE,-0.2969,-0.1879,0.0142,1,11.70,2.940,0.478,2.940,STANCE,-0.2968,0.1919,0.0166,0,0.00,0.096,0.311,0.058,SWING
0.874,124,tripod,0.0114,0.0034,0.1358,-0.0029,-0.0053,0.0014,0.6647,0.0313,0.0703,-0.1360,-0.2447,-0.2526,1.000,0.000,-0.0007,-0.0016,0.2971,-0.1841,0.0175,0,0.00,0.182,0.105,0.038,STANCE,0.3074,0.1924,0.0297,0,0.00,0.142,0.108,0.084,SWING,0.0114,-0.3396,0.0296,0,0.00,0.107,0.075,0.108,SWING,-0.0027,0.3471,0.0143,0,0.16,0.430,0.027,0.011,STANCE,-0.2963,-0.1875,0.0140,1,5.43,0.446,0.930,2.274,STANCE,-0.2870,0.1913,0.0267,0,0.00,0.235,0.153,0.096,SWING
0.910,128,tripod,0.0229,0.0036,0.1362,-0.0033,-0.0056,-0.0004,0.6890,0.0075,-0.0264,0.0975,0.1765,-0.0489,1.000,0.000,-0.0021,-0.0038,0.2990,-0.1848,0.0176,0,0.00,0.322,0.110,0.039,STANCE,0.3166,0.1901,0.0417,0,0.00,0.067,0.086,0.110,SWING,0.0222,-0.3362,0.0417,0,0.00,0.002,0.063,0.106,SWING,-0.0024,0.3470,0.0143,1,0.71,0.866,0.100,0.016,STANCE,-0.2954,-0.1873,0.0141,0,0.00,0.249,0.077,0.130,STANCE,-0.2722,0.1905,0.0380,0,0.00,0.066,0.148,0.091,SWING
0.948,132,tripod,0.0341,0.0035,0.1353,-0.0024,-0.0030,0.0001,0.5587,-0.0133,-0.0098,-0.0776,0.0092,0.0827,1.000,0.000,-0.0022,-0.0037,0.3004,-0.1846,0.0143,1,16.02,2.940,0.221,2.940,STANCE,0.3263,0.1895,0.0511,0,0.00,0.096,0.121,0.038,SWING,0.0334,-0.3344,0.0513,0,0.00,0.290,0.191,0.008,SWING,-0.0015,0.3471,0.0142,1,7.24,2.940,2.814,1.962,STANCE,-0.2946,-0.1877,0.0143,0,0.00,0.016,0.185,0.153,STANCE,-0.2601,0.1900,0.0492,0,0.00,0.031,0.247,0.040,SWING
0.968,136,tripod,0.0425,0.0032,0.1345,-0.0029,-0.0034,0.0003,0.4994,-0.0099,-0.0675,0.0196,-0.0323,-0.0516,1.000,0.000,-0.0025,-0.0032,0.2996,-0.1849,0.0143,1,7.66,0.902,2.727,1.758,STANCE,0.3416,0.1913,0.0615,0,0.00,0.164,0.034,0.055,SWING,0.0455,-0.3385,0.0618,0,0.00,0.413,0.199,0.005,SWING,-0.0025,0.3466,0.0142,1,6.95,2.940,1.314,0.175,STANCE,-0.2964,-0.1887,0.0149,1,11.88,2.409,0.453,2.940,STANCE,-0.2514,0.1913,0.0590,0,0.00,0.119,0.280,0.054,SWING
1.005,140,tripod,0.0514,0.0030,0.1334,-0.0034,-0.0032,0.0011,0.5169,-0.0205,-0.0760,0.0274,-0.0287,0.0319,1.000,0.000,-0.0027,-0.0032,0.2989,-0.1850,0.0145,1,4.80,1.026,2.145,1.675,STANCE,0.3629,0.1916,0.0667,0,0.00,0.330,0.114,0.104,SWING,0.0664,-0.3412,0.0683,0,0.00,0.189,0.115,0.029,SWING,-0.0035,0.3463,0.0142,1,6.23,1.953,1.988,1.167,STANCE,-0.2966,-0.1890,0.0152,0,0.00,0.219,0.022,0.109,STANCE,-0.2335,0.1929,0.0634,0,0.00,0.472,0.065,0.118,SWING
1.035,144,tripod,0.0600,0.0028,0.1319,-0.0032,-0.0033,0.0020,0.5215,-0.0217,-0.0822,0.0037,-0.0105,0.0186,1.000,0.000,-0.0028,-0.0032,0.2982,-0.1849,0.0145,1,6.46,1.401,2.766,2.076,STANCE,0.3830,0.1891,0.0655,0,0.00,0.266,0.190,0.119,SWING,0.0906,-0.3419,0.0689,0,0.00,0.017,0.044,0.017,SWING,-0.0049,0.3460,0.0142,1,8.66,2.362,2.446,1.205,STANCE,-0.2974,-0.1897,0.0150,0,0.00,0.121,0.002,0.021,STANCE,-0.2118,0.1952,0.0633,0,0.00,0.571,0.018,0.109,SWING
1.084,148,tripod,0.0687,0.0025,0.1303,-0.0034,-0.0030,0.0026,0.5226,-0.0240,-0.0955,0.0114,-0.0068,0.0159,1.000,0.000,-0.0028,-0.0031,0.2974,-0.1850,0.0145,1,6.67,1.008,2.940,2.226,STANCE,0.4021,0.1866,0.0628,0,0.00,0.227,0.237,0.133,SWING,0.1153,-0.3423,0.0692,0,0.00,0.059,0.077,0.021,SWING,-0.0062,0.3456,0.0142,1,9.23,2.438,2.603,1.322,STANCE,-0.2974,-0.1901,0.0149,0,0.37,0.409,0.075,0.249,STANCE,-0.1894,0.1969,0.0626,0,0.00,0.528,0.035,0.105,SWING
1.111,152,tripod,0.0775,0.0022,0.1285,-0.0037,-0.0022,0.0023,0.5263,-0.0118,-0.1189,0.0667,0.0211,-0.0680,1.000,0.000,-0.0031,-0.0026,0.2966,-0.1852,0.0145,1,6.73,0.504,2.940,2.228,STANCE,0.4205,0.1866,0.0618,0,0.00,0.100,0.026,0.105,SWING,0.1358,-0.3421,0.0696,0,0.00,0.197,0.084,0.017,SWING,-0.0073,0.3452,0.0142,1,5.78,2.940,2.173,1.540,STANCE,-0.2973,-0.1903,0.0149,1,6.08,2.616,0.420,1.694,STANCE,-0.1694,0.1955,0.0629,0,0.00,0.124,0.030,0.109,SWING
1.159,156,tripod,0.0864,0.0019,0.1266,-0.0047,-0.0009,0.0024,0.5239,-0.0219,-0.1165,-0.0199,0.0529,0.0575,1.000,0.000,-0.0035,-0.0019,0.2957,-0.1856,0.0146,1,6.78,0.982,2.902,2.074,STANCE,0.4369,0.1889,0.0589,0,0.00,0.060,0.489,0.191,SWING,0.1462,-0.3424,0.0653,0,0.00,0.005,0.327,0.039,SWING,-0.0085,0.3447,0.0143,1,6.69,1.806,2.822,2.165,STANCE,-0.2967,-0.1903,0.0150,0,0.00,0.276,0.106,0.142,STANCE,-0.1541,0.1910,0.0600,0,0.00,0.134,0.194,0.025,SWING
